instances,approach_22
0,29.671875
1000,29.671875
2000,87.5
3000,87.546875
4000,85.2265625
5000,116.0
6000,116.0234375
7000,123.2421875
8000,123.3359375
9000,123.2890625
10000,123.2890625
11000,123.2890625
12000,123.3359375
13000,137.7109375
14000,144.9765625
15000,152.0390625
16000,152.0390625
17000,166.328125
18000,166.328125
19000,159.0625
20000,166.28125
21000,180.5859375
22000,173.3671875
23000,180.6328125
24000,173.4140625
25000,187.984375
26000,188.015625
27000,195.3515625
28000,202.5703125
29000,186.1875
30000,188.0859375
31000,188.0859375
32000,195.3046875
33000,195.2578125
34000,202.546875
35000,188.140625
36000,188.1875
37000,195.40625
38000,188.1875
39000,195.453125
40000,188.1875
41000,209.7578125
42000,216.953125
43000,217.1484375
44000,209.8828125
45000,217.1484375
46000,217.0546875
47000,217.1484375
48000,238.6875
49000,231.421875
50000,231.421875
