instances,approach_0
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,54.7421875
4000,65.4921875
5000,83.484375
6000,83.4921875
7000,90.8046875
8000,90.8046875
9000,119.4921875
10000,137.4765625
11000,155.515625
12000,162.78125
13000,160.5546875
14000,180.4140625
15000,205.7109375
16000,205.6953125
17000,227.1640625
18000,237.8828125
19000,263.1171875
20000,263.1171875
21000,291.7734375
22000,317.0703125
23000,317.0703125
24000,317.0703125
25000,317.0703125
26000,317.0703125
27000,317.0703125
28000,317.0703125
29000,329.390625
30000,353.0390625
31000,353.0390625
32000,372.53125
33000,389.078125
34000,397.5703125
35000,424.71875
36000,453.375
37000,456.78125
38000,464.0703125
39000,482.0546875
40000,479.65625
41000,496.0390625
42000,514.03125
43000,514.125
44000,524.796875
45000,524.796875
46000,524.796875
47000,542.78125
48000,542.78125
49000,546.140625
50000,546.140625
