instances,approach_0
0,40.53125
1000,61.984375
2000,79.9140625
3000,65.609375
4000,65.609375
5000,65.609375
6000,65.609375
7000,65.609375
8000,72.828125
9000,72.828125
10000,72.875
11000,72.875
12000,72.828125
13000,72.875
14000,72.875
15000,76.28125
16000,76.28125
17000,83.5234375
18000,76.3359375
19000,76.3359375
20000,76.3359375
21000,70.609375
22000,70.609375
23000,70.609375
24000,70.5625
25000,70.5625
26000,77.875
27000,77.9296875
28000,87.1171875
29000,87.1171875
30000,90.5234375
31000,97.7421875
32000,97.796875
33000,97.84375
34000,97.84375
35000,90.578125
36000,97.84375
37000,97.84375
38000,97.84375
39000,97.84375
40000,97.84375
41000,105.0625
42000,108.4921875
43000,108.4921875
44000,101.2734375
45000,101.2734375
46000,101.2734375
47000,101.2734375
48000,101.2734375
49000,101.2734375
50000,101.2734375
