instances,approach_3
0,77.4609375
1000,77.4765625
2000,95.6171875
3000,95.6171875
4000,95.6171875
5000,95.6171875
6000,95.6171875
7000,101.703125
8000,101.703125
9000,101.703125
10000,101.703125
11000,101.703125
12000,101.703125
13000,101.703125
14000,168.390625
15000,168.390625
16000,168.390625
17000,174.4765625
18000,174.4765625
19000,216.90625
20000,216.90625
21000,216.90625
22000,216.90625
23000,216.90625
24000,216.90625
25000,216.90625
26000,222.9921875
27000,222.9921875
28000,222.9921875
29000,222.9921875
30000,222.9921875
31000,222.9921875
32000,222.9921875
33000,222.9921875
34000,222.9921875
35000,222.9921875
36000,222.9921875
37000,222.9921875
38000,222.9921875
39000,222.9921875
40000,222.9921875
41000,222.9921875
42000,224.4921875
43000,224.4921875
44000,224.4921875
45000,224.4921875
46000,224.4921875
47000,224.4921875
48000,224.546875
49000,224.546875
50000,224.546875
