instances,approach_3
0,7.140625
1000,192.5078125
2000,264.9609375
3000,264.9609375
4000,264.9609375
5000,264.9609375
6000,264.9609375
7000,264.9609375
8000,264.9609375
9000,264.9609375
10000,264.9609375
11000,264.9609375
12000,264.9609375
13000,275.5859375
14000,286.2421875
15000,286.2421875
16000,286.2421875
17000,286.2421875
18000,286.2421875
19000,286.2421875
20000,286.2421875
21000,286.2421875
22000,286.2421875
23000,286.2421875
24000,286.2421875
25000,286.2421875
26000,286.2421875
27000,379.9765625
28000,416.203125
29000,416.203125
30000,416.203125
31000,416.203125
32000,416.203125
33000,416.203125
34000,416.203125
35000,463.0859375
36000,463.0859375
37000,463.0859375
38000,463.0859375
39000,463.0859375
40000,463.0859375
41000,463.0859375
42000,463.0859375
43000,463.0859375
44000,463.0859375
45000,463.0859375
46000,463.0859375
47000,463.0859375
48000,463.0859375
49000,463.0859375
50000,463.0859375
