instances,approach_8
0,36.984375
1000,36.984375
2000,36.984375
3000,36.984375
4000,36.984375
5000,36.984375
6000,36.984375
7000,36.984375
8000,36.984375
9000,36.984375
10000,36.984375
11000,36.984375
12000,36.984375
13000,36.984375
14000,36.984375
15000,37.0390625
16000,37.0390625
17000,37.0390625
18000,37.0390625
19000,37.0390625
20000,37.0390625
21000,37.0390625
22000,37.0390625
23000,37.0390625
24000,37.0390625
25000,37.0390625
26000,37.0390625
27000,37.0390625
28000,37.0390625
29000,37.0390625
30000,37.0390625
31000,37.0390625
32000,37.0390625
33000,37.0390625
34000,37.0390625
35000,37.0390625
36000,37.0390625
37000,37.0390625
38000,37.0390625
39000,37.0390625
40000,37.0390625
41000,37.0390625
42000,37.0390625
43000,37.0390625
44000,37.0390625
45000,37.0390625
46000,37.0390625
47000,37.0390625
48000,37.0390625
49000,37.0390625
50000,37.0390625
