instances,approach_21
0,308.125
1000,307.9609375
2000,307.8671875
3000,307.796875
4000,262.84375
5000,262.890625
6000,262.890625
7000,262.890625
8000,262.8671875
9000,262.8671875
10000,262.8671875
11000,262.8671875
12000,262.8671875
13000,262.8671875
14000,262.8671875
15000,262.8671875
16000,262.8671875
17000,262.8671875
18000,262.8671875
19000,262.84375
20000,262.8671875
21000,262.84375
22000,262.84375
23000,262.84375
24000,262.84375
25000,262.8671875
26000,262.890625
27000,262.890625
28000,262.890625
29000,298.859375
30000,217.734375
31000,217.734375
32000,217.7578125
33000,217.734375
34000,217.734375
35000,217.7109375
36000,217.7109375
37000,217.7578125
38000,217.7578125
39000,217.734375
40000,217.734375
41000,217.734375
42000,217.734375
43000,217.734375
44000,217.7578125
45000,217.734375
46000,217.734375
47000,217.734375
48000,217.7578125
49000,217.7578125
50000,217.7578125
51000,217.7578125
52000,217.7578125
53000,217.7578125
54000,217.7578125
55000,217.734375
56000,217.7578125
57000,217.78125
58000,217.78125
59000,217.7578125
60000,217.7578125
61000,217.7578125
62000,217.7578125
63000,217.78125
64000,217.78125
65000,217.8046875
66000,217.734375
67000,217.734375
68000,217.7109375
69000,217.7109375
70000,217.7109375
71000,217.7109375
72000,217.7109375
73000,217.7109375
74000,217.7109375
75000,217.6875
76000,217.6875
77000,217.6875
78000,217.6875
79000,217.6875
80000,217.6875
81000,217.6875
82000,217.6875
83000,217.6875
84000,217.6875
85000,217.6875
86000,217.6875
87000,217.6875
88000,217.6875
89000,217.6875
90000,217.6875
91000,217.6875
92000,217.6875
93000,217.6875
94000,217.6875
95000,217.6875
96000,217.6875
97000,217.6875
98000,217.6875
99000,217.6875
100000,217.6875
101000,217.6875
102000,217.6875
103000,217.6875
104000,217.6875
105000,217.6875
106000,217.6875
107000,217.6875
108000,217.6875
109000,217.6875
110000,217.6875
111000,217.6875
112000,217.6875
113000,217.6875
114000,217.6875
115000,217.6875
116000,217.6875
117000,217.6875
118000,217.6875
119000,217.6875
120000,217.6875
121000,217.6875
122000,217.6875
123000,217.6875
124000,217.6875
125000,217.6875
126000,172.75
127000,172.7734375
128000,172.7734375
129000,172.7734375
130000,172.7734375
131000,172.7734375
132000,172.7734375
133000,172.7734375
134000,172.7734375
135000,172.7734375
136000,172.7734375
137000,172.7734375
138000,172.7734375
139000,172.7734375
140000,172.7734375
141000,172.7734375
142000,172.7734375
143000,172.7734375
144000,172.7734375
145000,172.7734375
146000,172.7734375
147000,172.7734375
148000,172.7734375
149000,172.7734375
150000,172.7734375
