instances,approach_20
0,91.9296875
1000,92.046875
2000,92.046875
3000,92.046875
4000,92.1015625
5000,110.21875
6000,119.9453125
7000,119.9453125
8000,119.9453125
9000,119.9453125
10000,119.9453125
11000,138.1171875
12000,138.1171875
13000,147.8125
14000,147.8125
15000,147.8671875
16000,165.8671875
17000,165.984375
18000,193.734375
19000,193.734375
20000,193.8515625
21000,193.8515625
22000,193.8515625
23000,221.71875
24000,221.71875
25000,308.390625
26000,265.109375
27000,221.65625
28000,221.65625
29000,221.65625
30000,239.6796875
31000,239.6796875
32000,257.96875
33000,258.0
34000,258.0
35000,267.6953125
36000,285.71875
37000,267.75
38000,267.75
39000,267.75
40000,311.3203125
41000,250.078125
42000,418.6484375
43000,313.7890625
44000,359.6484375
45000,356.421875
46000,452.90625
47000,680.609375
48000,640.0859375
49000,658.1328125
50000,960.2421875
51000,744.515625
52000,670.28125
53000,540.8828125
54000,461.46875
55000,479.5
56000,479.6171875
57000,479.6171875
58000,507.5078125
59000,507.5078125
60000,507.5078125
61000,507.5078125
62000,507.5078125
63000,507.5078125
64000,525.6484375
65000,525.6484375
66000,507.5625
67000,512.609375
68000,553.25
69000,535.3984375
70000,571.5390625
71000,571.65625
72000,571.65625
73000,571.65625
74000,571.65625
75000,571.65625
76000,571.65625
77000,571.65625
78000,571.65625
79000,558.5859375
80000,558.5859375
81000,558.5859375
82000,558.5859375
83000,545.4140625
84000,545.53125
85000,555.2265625
86000,555.2265625
87000,555.2265625
88000,555.2265625
89000,555.2265625
90000,555.2265625
91000,555.2265625
92000,555.2265625
93000,555.2265625
94000,555.2265625
95000,555.2265625
96000,555.2265625
97000,555.2265625
98000,555.2265625
99000,555.2265625
100000,555.2265625
