instances,approach_8
0,46.921875
1000,46.921875
2000,46.921875
3000,95.859375
4000,102.1953125
5000,102.1953125
6000,139.1484375
7000,139.1484375
8000,139.1484375
9000,139.1484375
10000,144.953125
11000,126.8359375
12000,126.8359375
13000,144.859375
14000,126.890625
15000,145.3125
16000,127.3125
17000,151.65625
18000,169.7109375
19000,170.1875
20000,230.71875
21000,249.28125
22000,249.3984375
23000,249.8203125
24000,249.8203125
25000,291.90625
26000,352.53125
27000,352.53125
28000,352.953125
29000,352.953125
30000,364.5078125
31000,389.96875
32000,384.21875
33000,390.0703125
34000,390.0703125
35000,408.0703125
36000,408.4453125
37000,408.46875
38000,408.5859375
39000,408.5859375
40000,377.4375
41000,377.4375
42000,383.5703125
43000,383.6875
44000,383.6875
45000,383.6875
46000,383.6875
47000,383.6875
48000,367.25
49000,367.7890625
50000,367.7890625
