instances,approach_21
0,224.375
1000,224.0234375
2000,224.0
3000,224.0
4000,223.9765625
5000,223.9765625
6000,223.9765625
7000,242.0
8000,219.4375
9000,178.8125
10000,178.7890625
11000,178.7890625
12000,178.7890625
13000,178.7890625
14000,178.7890625
15000,178.7890625
16000,178.7890625
17000,178.7890625
18000,178.7890625
19000,178.7890625
20000,178.7890625
21000,178.7890625
22000,178.7890625
23000,178.7890625
24000,178.7890625
25000,178.7890625
26000,178.7890625
27000,178.7890625
28000,178.8359375
29000,178.8359375
30000,178.8359375
31000,178.8359375
32000,178.8359375
33000,178.8359375
34000,178.8125
35000,178.8125
36000,178.8125
37000,178.8125
38000,178.8125
39000,178.8125
40000,178.8125
41000,178.8125
42000,178.8125
43000,178.8125
44000,178.8125
45000,178.8125
46000,178.8125
47000,178.8125
48000,178.8125
49000,178.8125
50000,178.8125
