instances,approach_3
0,87.90625
1000,98.7421875
2000,171.1953125
3000,171.1953125
4000,171.1953125
5000,171.1953125
6000,192.5
7000,192.5
8000,192.5
9000,192.5
10000,192.5
11000,192.5
12000,192.5
13000,192.5
14000,192.5
15000,192.5
16000,192.5
17000,192.5
18000,192.5
19000,192.5
20000,192.5
21000,192.5
22000,192.5
23000,192.5
24000,192.5
25000,192.5
26000,192.5
27000,192.5
28000,192.5
29000,192.5
30000,192.5
31000,192.5
32000,192.5
33000,192.5
34000,192.5
35000,192.5
36000,192.5
37000,192.5
38000,192.5
39000,192.5
40000,192.5
41000,192.5
42000,192.5
43000,192.5
44000,192.5
45000,192.5
46000,192.5
47000,192.5
48000,192.5
49000,192.5
50000,192.5
