instances,approach_0
0,46.921875
1000,46.921875
2000,46.921875
3000,95.6015625
4000,137.9921875
5000,137.9921875
6000,137.9921875
7000,137.9921875
8000,137.9921875
9000,137.9921875
10000,137.9921875
11000,137.9921875
12000,137.9921875
13000,137.9921875
14000,137.9921875
15000,137.9921875
16000,137.9921875
17000,162.265625
18000,162.265625
19000,162.265625
20000,162.265625
21000,162.265625
22000,162.265625
23000,162.265625
24000,162.265625
25000,162.265625
26000,162.265625
27000,162.265625
28000,162.265625
29000,162.265625
30000,162.265625
31000,186.2578125
32000,168.375
33000,186.4921875
34000,186.4921875
35000,192.5703125
36000,192.625
37000,192.625
38000,192.625
39000,192.625
40000,192.625
41000,192.625
42000,192.625
43000,192.625
44000,192.625
45000,192.625
46000,192.5078125
47000,192.625
48000,192.625
49000,192.625
50000,192.625
