instances,approach_8
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,26.140625
4000,26.140625
5000,26.140625
6000,26.140625
7000,26.140625
8000,26.140625
9000,26.140625
10000,26.1953125
11000,33.4140625
12000,33.4140625
13000,33.4140625
14000,26.1953125
15000,37.4375
16000,37.9765625
17000,37.9765625
18000,37.9765625
19000,45.25
20000,38.03125
21000,38.03125
22000,38.03125
23000,45.25
24000,45.296875
25000,38.03125
26000,53.0078125
27000,53.0078125
28000,53.0078125
29000,53.0078125
30000,45.8046875
31000,45.8046875
32000,48.9609375
33000,48.9609375
34000,48.9609375
35000,56.2265625
36000,56.2265625
37000,56.2265625
38000,56.2265625
39000,67.4765625
40000,67.5234375
41000,57.09375
42000,60.2265625
43000,56.6484375
44000,60.203125
45000,60.203125
46000,60.203125
47000,60.203125
48000,60.203125
49000,60.203125
50000,60.203125
