instances,approach_0
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,26.0
4000,26.0
5000,26.0
6000,26.0
7000,26.0
8000,26.0
9000,26.0
10000,26.0
11000,26.0
12000,26.0
13000,26.0
14000,26.0
15000,26.0
16000,26.0
17000,26.0
18000,26.0
19000,26.0
20000,26.0
21000,26.0
22000,26.0
23000,26.0
24000,26.0
25000,26.0
26000,26.0
27000,26.0
28000,26.0
29000,26.0
30000,26.0
31000,26.0
32000,26.0
33000,26.0
34000,26.0
35000,26.0
36000,26.0
37000,26.0
38000,26.0
39000,26.0
40000,26.0
41000,26.0
42000,26.0
43000,26.0
44000,26.0
45000,26.0
46000,26.0
47000,26.0
48000,26.0
49000,26.0
50000,26.0
