instances,approach_0
0,87.90625
1000,134.9609375
2000,134.9609375
3000,134.9609375
4000,145.609375
5000,145.609375
6000,145.609375
7000,145.609375
8000,145.609375
9000,145.609375
10000,145.609375
11000,145.609375
12000,145.609375
13000,145.609375
14000,145.609375
15000,145.6640625
16000,145.6640625
17000,145.6640625
18000,145.6640625
19000,145.6640625
20000,145.6640625
21000,145.6640625
22000,145.6640625
23000,145.6640625
24000,145.6640625
25000,145.6640625
26000,145.6640625
27000,145.6640625
28000,145.6640625
29000,145.6640625
30000,145.6640625
31000,145.6640625
32000,145.6640625
33000,145.6640625
34000,145.6640625
35000,145.6640625
36000,145.6640625
37000,145.6640625
38000,145.6640625
39000,145.6640625
40000,145.6640625
41000,145.6640625
42000,145.6640625
43000,145.6640625
44000,145.6640625
45000,145.6640625
46000,145.6640625
47000,145.6640625
48000,145.6640625
49000,145.6640625
50000,145.6640625
