instances,approach_2
0,40.578125
1000,44.0546875
2000,44.0546875
3000,51.2734375
4000,69.265625
5000,83.4140625
6000,83.4140625
7000,86.9375
8000,94.25
9000,94.25
10000,101.4921875
11000,94.3046875
12000,85.140625
13000,94.3046875
14000,112.1875
15000,104.96875
16000,112.1875
17000,105.015625
18000,112.28125
19000,112.28125
20000,112.234375
21000,112.234375
22000,112.234375
23000,112.234375
24000,130.1328125
25000,130.2265625
26000,115.7734375
27000,123.0390625
28000,126.421875
29000,129.8671875
30000,129.8671875
31000,129.8671875
32000,129.8671875
33000,129.8671875
34000,129.8671875
35000,129.8671875
36000,129.8671875
37000,129.8671875
38000,129.8671875
39000,137.0859375
40000,137.0859375
41000,137.15625
42000,137.15625
43000,144.4765625
44000,151.6953125
45000,144.5078125
46000,144.53125
47000,144.53125
48000,144.53125
49000,144.53125
50000,144.53125
