instances,approach_22
0,54.2109375
1000,54.2109375
2000,64.1875
3000,64.1875
4000,64.1875
5000,64.1875
6000,64.1875
7000,64.1875
8000,64.1875
9000,64.1875
10000,64.1875
11000,64.1875
12000,64.1875
13000,64.1875
14000,64.1875
15000,64.1875
16000,64.1875
17000,64.1875
18000,64.1875
19000,64.1875
20000,64.1875
21000,64.2421875
22000,82.296875
23000,100.4140625
24000,189.6953125
25000,192.53125
26000,192.53125
27000,192.53125
28000,192.53125
29000,179.546875
30000,166.546875
31000,166.4296875
32000,166.546875
33000,166.546875
34000,166.546875
35000,166.546875
36000,166.546875
37000,166.546875
38000,143.859375
39000,166.546875
40000,166.546875
41000,166.546875
42000,166.546875
43000,166.546875
44000,166.546875
45000,166.546875
46000,166.4296875
47000,166.546875
48000,166.546875
49000,166.546875
50000,166.546875
