instances,approach_2
0,22.3828125
1000,44.03125
2000,44.03125
3000,44.03125
4000,44.03125
5000,44.03125
6000,49.0234375
7000,83.40625
8000,76.2734375
9000,83.5859375
10000,76.3203125
11000,76.3203125
12000,76.3203125
13000,83.5390625
14000,76.3203125
15000,76.3203125
16000,76.3203125
17000,76.3203125
18000,94.3125
19000,97.7109375
20000,112.265625
21000,88.6484375
22000,105.03125
23000,105.078125
24000,97.8125
25000,101.2734375
26000,108.5390625
27000,108.5625
28000,115.78125
29000,123.0
30000,115.78125
31000,115.78125
32000,123.0703125
33000,123.1484375
34000,115.9375
35000,123.203125
36000,115.9375
37000,123.203125
38000,123.203125
39000,123.203125
40000,115.9375
41000,115.9375
42000,123.15625
43000,123.203125
44000,123.203125
45000,123.15625
46000,123.15625
47000,123.203125
48000,123.203125
49000,123.203125
50000,123.203125
