instances,approach_2
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,44.03125
4000,44.03125
5000,44.03125
6000,44.03125
7000,44.03125
8000,65.5
9000,65.5546875
10000,76.2890625
11000,97.7578125
12000,97.7578125
13000,97.7578125
14000,97.7578125
15000,97.7890625
16000,97.7890625
17000,105.03125
18000,130.2734375
19000,119.28125
20000,126.53125
21000,141.015625
22000,133.921875
23000,151.875
24000,155.2890625
25000,155.359375
26000,155.359375
27000,158.8203125
28000,158.8203125
29000,176.7265625
30000,184.046875
31000,184.078125
32000,194.7578125
33000,209.3671875
34000,202.1328125
35000,209.3984375
36000,234.5625
37000,223.6171875
38000,230.953125
39000,230.953125
40000,238.1953125
41000,230.9296875
42000,232.4453125
43000,256.2421875
44000,267.0
45000,281.4375
46000,288.65625
47000,279.1953125
48000,289.90625
49000,318.8984375
50000,318.8984375
