instances,approach_23
0,119.328125
1000,130.3046875
2000,177.8203125
3000,177.6328125
4000,168.53125
5000,152.0859375
6000,152.0859375
7000,152.0859375
8000,152.0859375
9000,274.4296875
10000,125.1015625
11000,232.96875
12000,287.53125
13000,314.78125
14000,287.515625
15000,139.6484375
16000,150.640625
17000,236.265625
18000,283.8984375
19000,294.921875
20000,302.0234375
21000,285.4609375
22000,373.2421875
23000,400.4765625
24000,400.4765625
25000,400.4765625
26000,489.8828125
27000,537.40625
28000,606.5390625
29000,475.3046875
30000,579.3125
31000,610.2734375
32000,633.78125
33000,139.9296875
34000,222.09375
35000,263.9921875
36000,229.0234375
37000,254.7265625
38000,245.515625
39000,273.046875
40000,307.609375
41000,210.8515625
42000,245.578125
43000,280.28125
44000,314.9375
45000,314.890625
46000,194.7265625
47000,220.25
48000,229.125
49000,220.0
50000,220.0
