instances,approach_21
0,42.765625
1000,42.765625
2000,42.765625
3000,42.765625
4000,42.765625
5000,42.765625
6000,42.765625
7000,42.765625
8000,42.765625
9000,42.765625
10000,42.765625
11000,42.765625
12000,42.765625
13000,42.765625
14000,42.765625
15000,42.765625
16000,42.765625
17000,42.765625
18000,42.765625
19000,42.765625
20000,42.765625
21000,42.765625
22000,42.765625
23000,42.765625
24000,42.765625
25000,42.859375
26000,42.859375
27000,42.859375
28000,42.859375
29000,42.859375
30000,42.859375
31000,42.859375
32000,42.859375
33000,42.859375
34000,42.859375
35000,42.859375
36000,42.859375
37000,42.859375
38000,42.859375
39000,42.859375
40000,42.859375
41000,42.859375
42000,42.8359375
43000,42.8359375
44000,42.8359375
45000,42.8359375
46000,42.8359375
47000,42.8359375
48000,42.8359375
49000,42.8359375
50000,42.8359375
51000,42.8359375
52000,42.8359375
53000,42.8359375
54000,42.8359375
55000,42.8359375
56000,42.8359375
57000,42.8359375
58000,42.8125
59000,42.8125
60000,42.7890625
61000,42.7890625
62000,42.7890625
63000,42.7890625
64000,42.7890625
65000,42.7890625
66000,42.7890625
67000,42.7890625
68000,42.7890625
69000,42.7890625
70000,42.7890625
71000,42.7890625
72000,42.7890625
73000,42.7890625
74000,42.7890625
75000,42.7890625
76000,42.7890625
77000,42.7890625
78000,42.7890625
79000,42.7890625
80000,42.7890625
81000,42.7890625
82000,42.7890625
83000,42.7890625
84000,42.7890625
85000,42.7890625
86000,42.7890625
87000,42.7890625
88000,42.7890625
89000,42.7890625
90000,42.7890625
91000,42.7890625
92000,42.7890625
93000,42.7890625
94000,42.7890625
95000,42.7890625
96000,42.7890625
97000,42.7890625
98000,42.7890625
99000,42.7890625
100000,42.7890625
101000,42.7890625
102000,42.7890625
103000,42.7890625
104000,42.7890625
105000,42.7890625
106000,42.7890625
107000,42.7890625
108000,42.7890625
109000,42.7890625
110000,42.7890625
111000,42.7890625
112000,42.7890625
113000,42.7890625
114000,42.7890625
115000,42.7890625
116000,42.7890625
117000,42.7890625
118000,42.7890625
119000,42.7890625
120000,42.7890625
121000,42.7890625
122000,42.7890625
123000,42.7890625
124000,33.6796875
125000,33.6796875
126000,33.6796875
127000,33.6796875
128000,33.6796875
129000,33.6796875
130000,33.6796875
131000,33.6796875
132000,33.6796875
133000,33.6796875
134000,33.6796875
135000,33.6796875
136000,33.6796875
137000,33.6796875
138000,33.6796875
139000,33.6796875
140000,33.6796875
141000,33.6796875
142000,33.6796875
143000,33.6796875
144000,33.6796875
145000,33.6796875
146000,33.6796875
147000,33.6796875
148000,33.6796875
149000,33.6796875
150000,33.6796875
