instances,approach_20
0,54.2109375
1000,54.2109375
2000,54.2109375
3000,54.2109375
4000,64.1796875
5000,64.1796875
6000,64.1796875
7000,82.3203125
8000,82.234375
9000,82.3515625
10000,82.328125
11000,92.078125
12000,92.1328125
13000,92.1328125
14000,92.1328125
15000,110.25
16000,110.25
17000,153.703125
18000,110.25
19000,119.9765625
20000,138.03125
21000,138.1484375
22000,138.1484375
23000,138.1484375
24000,138.1484375
25000,147.84375
26000,147.84375
27000,147.84375
28000,147.84375
29000,147.84375
30000,147.84375
31000,147.8984375
32000,166.015625
33000,165.8984375
34000,166.015625
35000,175.7421875
36000,193.765625
37000,193.9140625
38000,193.9140625
39000,193.9140625
40000,193.9140625
41000,237.4375
42000,193.9140625
43000,246.8828125
44000,203.640625
45000,203.6953125
46000,239.8671875
47000,239.984375
48000,267.7578125
49000,304.015625
50000,153.34375
51000,54.3671875
52000,100.5859375
53000,110.1953125
54000,110.1953125
55000,110.3359375
56000,110.3359375
57000,110.3359375
58000,110.3359375
59000,110.3359375
60000,97.296875
61000,97.296875
62000,97.296875
63000,97.296875
64000,97.296875
65000,97.296875
66000,97.296875
67000,97.296875
68000,97.296875
69000,97.296875
70000,97.296875
71000,97.296875
72000,97.296875
73000,97.296875
74000,97.296875
75000,97.296875
76000,97.296875
77000,97.296875
78000,97.296875
79000,97.296875
80000,97.296875
81000,97.296875
82000,97.296875
83000,97.296875
84000,97.296875
85000,97.296875
86000,97.296875
87000,97.296875
88000,97.296875
89000,97.296875
90000,97.296875
91000,97.296875
92000,97.296875
93000,97.296875
94000,97.296875
95000,97.296875
96000,97.296875
97000,97.296875
98000,97.296875
99000,97.296875
100000,97.296875
