instances,approach_8
0,33.4296875
1000,44.359375
2000,44.359375
3000,52.015625
4000,52.015625
5000,44.8125
6000,81.015625
7000,92.1875
8000,92.359375
9000,85.171875
10000,92.4375
11000,102.71875
12000,110.078125
13000,41.234375
14000,63.34375
15000,63.3984375
16000,63.8203125
17000,74.265625
18000,92.375
19000,99.5390625
20000,90.375
21000,109.9140625
22000,117.1328125
23000,117.2421875
24000,110.046875
25000,110.046875
26000,117.2890625
27000,117.7421875
28000,117.7890625
29000,132.25
30000,165.3125
31000,172.9765625
32000,173.484375
33000,198.8203125
34000,202.5390625
35000,202.4921875
36000,195.2578125
37000,206.09375
38000,202.9453125
39000,196.1171875
40000,217.8203125
41000,211.03125
42000,181.015625
43000,199.5
44000,199.546875
45000,192.328125
46000,199.546875
47000,185.015625
48000,207.203125
49000,214.515625
50000,214.515625
