instances,approach_22
0,29.671875
1000,29.671875
2000,87.515625
3000,108.8984375
4000,101.6640625
5000,101.71875
6000,101.71875
7000,101.71875
8000,106.8046875
9000,116.09375
10000,123.15625
11000,123.15625
12000,130.375
13000,123.15625
14000,123.15625
15000,130.375
16000,123.15625
17000,137.59375
18000,123.15625
19000,130.375
20000,121.2578125
21000,123.15625
22000,130.421875
23000,130.421875
24000,130.375
25000,130.421875
26000,137.6875
27000,137.640625
28000,137.6875
29000,152.0078125
30000,156.859375
31000,166.0703125
32000,166.0703125
33000,173.3125
34000,180.5859375
35000,173.3671875
36000,166.1796875
37000,164.234375
38000,166.1796875
39000,173.5
40000,166.234375
41000,173.453125
42000,173.453125
43000,173.5
44000,173.5
45000,173.5
46000,173.5
47000,180.71875
48000,180.71875
49000,180.765625
50000,180.765625
