instances,approach_3
0,7.140625
1000,228.734375
2000,275.6171875
3000,275.6171875
4000,275.6171875
5000,275.6171875
6000,275.6171875
7000,275.6171875
8000,275.6171875
9000,275.6171875
10000,275.6171875
11000,275.6171875
12000,286.2421875
13000,286.2421875
14000,286.2421875
15000,286.2421875
16000,286.2421875
17000,286.2421875
18000,286.2421875
19000,286.2421875
20000,322.234375
21000,286.3515625
22000,358.78125
23000,477.9609375
24000,716.1171875
25000,836.9375
26000,918.9453125
27000,967.171875
28000,977.8203125
29000,1023.1328125
30000,1023.1328125
31000,1023.1328125
32000,1023.1328125
33000,1023.1328125
34000,1023.1328125
35000,1023.1328125
36000,1023.1328125
37000,1023.1328125
38000,1024.609375
39000,1024.609375
40000,1024.609375
41000,1024.609375
42000,1024.609375
43000,1024.609375
44000,1024.609375
45000,1024.609375
46000,1026.0859375
47000,1026.0859375
48000,1026.0859375
49000,991.4140625
50000,991.4140625
