instances,approach_23
0,70.078125
1000,70.046875
2000,70.046875
3000,70.328125
4000,70.2109375
5000,70.1640625
6000,70.1640625
7000,70.1640625
8000,70.1640625
9000,70.1640625
10000,70.140625
11000,70.140625
12000,70.140625
13000,70.3046875
14000,70.28125
15000,70.2109375
16000,70.2109375
17000,70.2109375
18000,70.2109375
19000,61.078125
20000,51.9296875
21000,51.9296875
22000,51.9296875
23000,51.9296875
24000,51.90625
25000,51.90625
26000,51.90625
27000,51.90625
28000,51.90625
29000,51.90625
30000,51.90625
31000,51.90625
32000,104.9140625
33000,88.296875
34000,88.2734375
35000,88.2734375
36000,88.296875
37000,84.890625
38000,132.28125
39000,132.2578125
40000,132.2109375
41000,132.2109375
42000,132.2109375
43000,132.2109375
44000,132.1875
45000,132.1640625
46000,132.1640625
47000,132.1640625
48000,125.0
49000,124.9765625
50000,124.9765625
