instances,approach_22
0,29.671875
1000,29.671875
2000,58.6171875
3000,58.6171875
4000,58.6171875
5000,80.0
6000,80.0
7000,80.0
8000,80.0546875
9000,80.0546875
10000,80.0546875
11000,80.0546875
12000,80.0546875
13000,87.296875
14000,80.109375
15000,87.328125
16000,80.109375
17000,80.109375
18000,80.109375
19000,80.109375
20000,80.109375
21000,80.109375
22000,80.109375
23000,80.1640625
24000,80.1640625
25000,80.1640625
26000,80.1640625
27000,80.1171875
28000,80.1640625
29000,80.1640625
30000,87.3828125
31000,80.1640625
32000,80.1640625
33000,80.1640625
34000,80.1640625
35000,80.1640625
36000,80.1640625
37000,80.1640625
38000,80.1640625
39000,80.1640625
40000,80.1640625
41000,80.1640625
42000,80.1640625
43000,80.1640625
44000,80.1640625
45000,80.1640625
46000,80.1640625
47000,80.1640625
48000,80.1640625
49000,80.1640625
50000,80.1640625
