instances,approach_20
0,145.9296875
1000,145.9296875
2000,145.9296875
3000,160.1953125
4000,160.1953125
5000,160.1953125
6000,160.1953125
7000,160.1953125
8000,160.1953125
9000,160.1953125
10000,160.1953125
11000,160.1953125
12000,160.1953125
13000,160.1953125
14000,160.1953125
15000,160.1953125
16000,160.1953125
17000,160.1953125
18000,160.1953125
19000,160.1953125
20000,160.1953125
21000,160.1953125
22000,160.1953125
23000,160.1953125
24000,160.1953125
25000,160.1953125
26000,160.1953125
27000,160.1953125
28000,160.1953125
29000,160.1953125
30000,160.1953125
31000,160.1953125
32000,160.1953125
33000,160.1953125
34000,160.1953125
35000,160.1953125
36000,160.1953125
37000,160.1953125
38000,160.1953125
39000,160.1953125
40000,160.1953125
41000,160.1953125
42000,160.1953125
43000,160.1953125
44000,160.1953125
45000,160.1953125
46000,160.1953125
47000,160.1953125
48000,160.1953125
49000,160.1953125
50000,160.1953125
51000,160.1953125
52000,160.1953125
53000,160.1953125
54000,160.1953125
55000,160.1953125
56000,160.1953125
57000,160.1953125
58000,160.1953125
59000,160.1953125
60000,160.1953125
61000,160.1953125
62000,160.1953125
63000,160.1953125
64000,160.1953125
65000,160.1953125
66000,160.1953125
67000,160.1953125
68000,160.1953125
69000,160.1953125
70000,160.1953125
71000,160.1953125
72000,160.1953125
73000,160.1953125
74000,160.1953125
75000,160.1953125
76000,160.1953125
77000,160.1953125
78000,160.1953125
79000,160.1953125
80000,160.1953125
81000,160.1953125
82000,160.1953125
83000,160.1953125
84000,160.1953125
85000,160.1953125
86000,160.1953125
87000,160.1953125
88000,160.1953125
89000,160.1953125
90000,160.1953125
91000,160.1953125
92000,160.1953125
93000,160.1953125
94000,160.1953125
95000,160.1953125
96000,160.1953125
97000,160.1953125
98000,160.1953125
99000,160.1953125
100000,160.1953125
