instances,approach_21
0,104.796875
1000,112.109375
2000,139.3515625
3000,97.3671875
4000,104.609375
5000,104.609375
6000,88.1484375
7000,88.125
8000,88.125
9000,119.4453125
10000,174.3203125
11000,206.9375
12000,206.84375
13000,174.421875
14000,185.2421875
15000,165.078125
16000,199.65625
17000,236.28125
18000,241.3984375
19000,261.765625
20000,303.703125
21000,294.4765625
22000,294.40625
23000,338.2421875
24000,338.21875
25000,303.6015625
26000,310.796875
27000,294.375
28000,294.3515625
29000,321.7265625
30000,104.9609375
31000,185.125
32000,185.0078125
33000,185.0078125
34000,185.0078125
35000,195.984375
36000,195.9609375
37000,239.8828125
38000,289.2890625
39000,289.2890625
40000,289.2421875
41000,270.859375
42000,285.2421875
43000,285.2421875
44000,314.6484375
45000,305.390625
46000,305.390625
47000,305.34375
48000,305.3203125
49000,305.34375
50000,305.34375
