instances,approach_10
0,71.3515625
1000,71.359375
2000,95.5
3000,73.6796875
4000,119.578125
5000,119.6015625
6000,119.6015625
7000,119.6015625
8000,119.6015625
9000,119.6015625
10000,119.6015625
11000,119.6015625
12000,119.6015625
13000,119.546875
14000,119.546875
15000,119.546875
16000,101.546875
17000,101.546875
18000,119.546875
19000,137.546875
20000,137.6640625
21000,119.6640625
22000,119.546875
23000,101.546875
24000,101.546875
25000,101.546875
26000,119.546875
27000,101.546875
28000,101.546875
29000,119.546875
30000,119.546875
31000,101.546875
32000,119.546875
33000,119.546875
34000,119.546875
35000,119.546875
36000,101.546875
37000,119.546875
38000,119.6640625
39000,119.546875
40000,119.6640625
41000,119.6640625
42000,137.6640625
43000,101.546875
44000,101.546875
45000,101.546875
46000,101.546875
47000,119.546875
48000,101.546875
49000,119.546875
50000,101.546875
51000,101.546875
52000,119.546875
53000,137.6640625
54000,137.6640625
55000,119.6640625
56000,101.546875
57000,119.546875
58000,101.546875
59000,119.546875
60000,119.6640625
61000,101.546875
62000,119.6640625
63000,101.546875
64000,101.546875
65000,137.546875
66000,119.546875
67000,101.546875
68000,119.546875
69000,101.546875
70000,137.546875
71000,101.546875
72000,119.546875
73000,101.546875
74000,119.546875
75000,101.546875
76000,119.546875
77000,119.546875
78000,101.546875
79000,101.546875
80000,137.546875
81000,101.546875
82000,119.546875
83000,119.546875
84000,137.546875
85000,101.546875
86000,101.546875
87000,119.546875
88000,119.6640625
89000,101.546875
90000,119.546875
91000,101.546875
92000,119.546875
93000,101.546875
94000,101.546875
95000,101.546875
96000,101.546875
97000,119.546875
98000,101.546875
99000,119.546875
100000,101.546875
101000,119.546875
102000,119.546875
103000,119.546875
104000,119.546875
105000,101.546875
106000,101.546875
107000,101.546875
108000,101.546875
109000,101.546875
110000,101.546875
111000,101.546875
112000,101.546875
113000,119.6640625
114000,119.6640625
115000,119.546875
116000,119.546875
117000,101.546875
118000,101.546875
119000,119.546875
120000,119.6640625
121000,119.546875
122000,101.546875
123000,101.546875
124000,119.546875
125000,119.546875
126000,101.546875
127000,101.546875
128000,119.546875
129000,119.546875
130000,119.546875
131000,119.546875
132000,119.6640625
133000,119.546875
134000,119.546875
135000,101.546875
136000,101.546875
137000,119.6640625
138000,119.546875
139000,119.546875
140000,101.4296875
141000,119.546875
142000,137.546875
143000,119.546875
144000,119.6640625
145000,101.546875
146000,101.546875
147000,119.6640625
148000,101.546875
149000,119.6640625
150000,119.6640625
