instances,approach_0
0,77.4609375
1000,77.4609375
2000,77.4609375
3000,77.4609375
4000,77.515625
5000,95.6328125
6000,101.7421875
7000,101.7421875
8000,101.7421875
9000,101.796875
10000,101.796875
11000,101.8515625
12000,97.1640625
13000,126.078125
14000,144.078125
15000,144.078125
16000,144.078125
17000,144.1953125
18000,144.1953125
19000,144.1953125
20000,162.21875
21000,162.25
22000,144.25
23000,162.25
24000,162.3671875
25000,162.3671875
26000,168.4765625
27000,168.4765625
28000,168.4765625
29000,168.4765625
30000,168.4765625
31000,168.4765625
32000,168.4765625
33000,168.4765625
34000,168.4765625
35000,168.4765625
36000,168.4765625
37000,168.4765625
38000,168.4765625
39000,168.53125
40000,186.53125
41000,186.6484375
42000,186.6484375
43000,192.7578125
44000,192.7578125
45000,192.7578125
46000,192.7578125
47000,192.7578125
48000,192.7578125
49000,192.7578125
50000,192.7578125
