instances,approach_3
0,46.921875
1000,46.921875
2000,46.921875
3000,95.6171875
4000,119.875
5000,156.0390625
6000,138.0703125
7000,138.0703125
8000,138.0703125
9000,138.0703125
10000,138.0703125
11000,138.0703125
12000,138.0703125
13000,138.0703125
14000,138.0703125
15000,138.0703125
16000,144.1875
17000,168.2734375
18000,150.2734375
19000,150.2734375
20000,150.2734375
21000,204.3515625
22000,240.8125
23000,283.328125
24000,325.6953125
25000,343.8359375
26000,343.984375
27000,428.4765625
28000,440.8046875
29000,460.2421875
30000,460.2421875
31000,460.2421875
32000,460.359375
33000,460.359375
34000,460.359375
35000,442.2421875
36000,442.2421875
37000,442.2421875
38000,442.2421875
39000,442.125
40000,424.125
41000,424.125
42000,424.125
43000,424.125
44000,424.125
45000,424.125
46000,406.125
47000,406.125
48000,406.125
49000,406.125
50000,406.125
