instances,approach_23
0,180.046875
1000,135.078125
2000,135.0546875
3000,135.0546875
4000,135.0546875
5000,135.078125
6000,135.0546875
7000,135.0546875
8000,135.0546875
9000,135.0546875
10000,135.1015625
11000,135.0546875
12000,135.0546875
13000,135.0546875
14000,135.0546875
15000,135.0546875
16000,135.0546875
17000,135.0546875
18000,135.0546875
19000,135.0546875
20000,135.0546875
21000,171.1875
22000,216.9140625
23000,344.578125
24000,171.34375
25000,171.484375
26000,171.3671875
27000,392.3828125
28000,392.0078125
29000,347.0
30000,263.6015625
31000,180.7578125
32000,364.6953125
33000,364.625
34000,364.5546875
35000,364.53125
36000,274.796875
37000,364.6953125
38000,364.625
39000,171.4609375
40000,344.6015625
41000,365.3359375
42000,171.3671875
43000,171.2265625
44000,171.2265625
45000,216.515625
46000,180.8046875
47000,365.1953125
48000,364.75
49000,180.78125
50000,180.78125
