instances,approach_10
0,46.921875
1000,46.921875
2000,46.921875
3000,71.359375
4000,119.875
5000,119.875
6000,119.875
7000,119.875
8000,119.875
9000,119.875
10000,119.875
11000,119.875
12000,125.9921875
13000,125.9921875
14000,125.9921875
15000,104.140625
16000,168.015625
17000,168.0625
18000,186.203125
19000,186.234375
20000,186.234375
21000,204.375
22000,204.375
23000,204.4296875
24000,204.4296875
25000,270.96875
26000,319.6171875
27000,337.6171875
28000,319.53125
29000,337.6484375
30000,319.53125
31000,319.53125
32000,319.53125
33000,319.53125
34000,319.53125
35000,319.53125
36000,319.53125
37000,337.53125
38000,337.53125
39000,343.609375
40000,343.609375
41000,343.609375
42000,343.75
43000,361.75
44000,361.75
45000,361.8671875
46000,361.8671875
47000,379.8671875
48000,386.1015625
49000,386.1015625
50000,386.1015625
