instances,approach_22
0,54.2109375
1000,82.328125
2000,110.203125
3000,110.203125
4000,110.203125
5000,110.203125
6000,110.203125
7000,110.203125
8000,119.9375
9000,119.9375
10000,137.9609375
11000,119.9921875
12000,119.9921875
13000,138.046875
14000,138.046875
15000,156.28125
16000,174.421875
17000,245.65625
18000,229.9375
19000,212.0859375
20000,249.6875
21000,267.8046875
22000,390.640625
23000,303.828125
24000,303.9453125
25000,327.15625
26000,355.109375
27000,439.28125
28000,377.9921875
29000,405.7734375
30000,387.6875
31000,387.6875
32000,387.6875
33000,369.6015625
34000,369.6015625
35000,369.6015625
36000,369.6015625
37000,369.6015625
38000,369.6015625
39000,369.6015625
40000,369.6015625
41000,369.6015625
42000,369.484375
43000,369.484375
44000,369.6015625
45000,369.71875
46000,387.71875
47000,374.7109375
48000,374.7109375
49000,374.7109375
50000,374.7109375
