instances,approach_2
0,46.921875
1000,46.921875
2000,46.921875
3000,95.6171875
4000,119.875
5000,119.875
6000,119.875
7000,119.875
8000,119.875
9000,119.875
10000,119.875
11000,119.875
12000,119.875
13000,119.875
14000,119.875
15000,119.875
16000,125.9921875
17000,125.9921875
18000,125.9921875
19000,125.9921875
20000,125.9921875
21000,125.9921875
22000,125.9921875
23000,125.9921875
24000,125.9921875
25000,125.9921875
26000,144.015625
27000,126.046875
28000,144.046875
29000,144.1640625
30000,162.0703125
31000,144.21875
32000,150.3359375
33000,150.3359375
34000,168.3359375
35000,168.3359375
36000,168.453125
37000,168.453125
38000,168.453125
39000,168.453125
40000,168.453125
41000,168.453125
42000,168.453125
43000,168.453125
44000,168.453125
45000,168.453125
46000,168.453125
47000,168.453125
48000,168.453125
49000,168.453125
50000,168.453125
