instances,approach_0
0,89.4921875
1000,89.4921875
2000,95.6015625
3000,95.6015625
4000,95.6015625
5000,95.6015625
6000,101.6796875
7000,101.6796875
8000,101.6796875
9000,101.6796875
10000,101.6796875
11000,101.6796875
12000,101.6796875
13000,101.6796875
14000,101.6796875
15000,101.6796875
16000,101.6796875
17000,101.6796875
18000,101.6796875
19000,101.6796875
20000,101.6796875
21000,101.6796875
22000,101.6796875
23000,101.6796875
24000,101.6796875
25000,101.6796875
26000,101.6796875
27000,101.6796875
28000,101.6796875
29000,101.6796875
30000,101.6796875
31000,101.6796875
32000,101.6796875
33000,101.6796875
34000,101.734375
35000,101.734375
36000,101.734375
37000,101.734375
38000,101.734375
39000,101.734375
40000,101.734375
41000,101.734375
42000,101.734375
43000,101.734375
44000,101.734375
45000,101.734375
46000,101.734375
47000,101.734375
48000,101.734375
49000,119.734375
50000,101.734375
51000,101.734375
52000,101.734375
53000,101.734375
54000,101.734375
55000,101.734375
56000,101.734375
57000,101.734375
58000,101.734375
59000,101.734375
60000,101.734375
61000,101.734375
62000,101.734375
63000,101.734375
64000,101.734375
65000,101.734375
66000,101.734375
67000,101.734375
68000,101.734375
69000,101.734375
70000,101.734375
71000,101.734375
72000,101.734375
73000,119.875
74000,119.90625
75000,119.7890625
76000,101.671875
77000,126.015625
78000,126.015625
79000,126.015625
80000,126.015625
81000,126.015625
82000,144.15625
83000,144.15625
84000,144.1875
85000,144.1875
86000,150.265625
87000,150.265625
88000,150.265625
89000,150.265625
90000,150.265625
91000,150.265625
92000,150.265625
93000,150.265625
94000,150.265625
95000,150.265625
96000,150.265625
97000,150.265625
98000,150.265625
99000,150.265625
100000,168.2890625
101000,150.3203125
102000,168.4375
103000,168.4375
104000,150.3203125
105000,168.4375
106000,168.3203125
107000,168.4375
108000,174.546875
109000,174.546875
110000,174.546875
111000,174.546875
112000,174.546875
113000,174.546875
114000,174.546875
115000,174.546875
116000,174.546875
117000,174.546875
118000,174.546875
119000,174.546875
120000,174.546875
121000,174.546875
122000,174.546875
123000,174.546875
124000,174.546875
125000,174.546875
126000,174.546875
127000,174.546875
128000,174.546875
129000,174.546875
130000,174.546875
131000,174.546875
132000,174.546875
133000,174.546875
134000,174.546875
135000,174.546875
136000,174.546875
137000,174.546875
138000,174.6015625
139000,192.71875
140000,192.71875
141000,192.71875
142000,192.71875
143000,198.796875
144000,176.1640625
145000,216.96875
146000,216.96875
147000,216.96875
148000,216.96875
149000,241.1015625
150000,241.1015625
