instances,approach_21
0,180.0
1000,179.953125
2000,179.9296875
3000,179.9296875
4000,179.9296875
5000,179.9296875
6000,179.9296875
7000,179.9296875
8000,179.9296875
9000,179.9296875
10000,179.9296875
11000,179.9296875
12000,179.9296875
13000,179.9296875
14000,179.9296875
15000,179.9296875
16000,179.9296875
17000,179.9296875
18000,179.9296875
19000,179.9296875
20000,179.9296875
21000,179.9296875
22000,179.9296875
23000,179.9296875
24000,179.9296875
25000,179.9296875
26000,179.9296875
27000,179.9296875
28000,179.9296875
29000,179.9296875
30000,179.9296875
31000,179.9296875
32000,179.9296875
33000,179.9296875
34000,179.9296875
35000,179.9296875
36000,179.9296875
37000,179.9296875
38000,179.9296875
39000,179.9296875
40000,179.9296875
41000,179.9296875
42000,179.9296875
43000,179.9296875
44000,179.9296875
45000,179.9296875
46000,179.9296875
47000,179.9296875
48000,179.9296875
49000,179.9296875
50000,179.9296875
