instances,approach_22
0,54.2109375
1000,54.2109375
2000,137.9609375
3000,119.9921875
4000,120.046875
5000,120.046875
6000,120.046875
7000,120.046875
8000,120.046875
9000,120.046875
10000,120.046875
11000,119.9296875
12000,120.046875
13000,120.046875
14000,120.046875
15000,120.046875
16000,120.046875
17000,120.046875
18000,120.046875
19000,120.046875
20000,120.046875
21000,120.046875
22000,120.046875
23000,120.046875
24000,120.046875
25000,120.046875
26000,120.046875
27000,120.046875
28000,120.046875
29000,120.046875
30000,120.046875
31000,120.046875
32000,120.046875
33000,120.046875
34000,120.046875
35000,120.046875
36000,120.046875
37000,120.046875
38000,120.046875
39000,120.046875
40000,120.046875
41000,120.046875
42000,120.046875
43000,120.046875
44000,120.046875
45000,120.046875
46000,120.046875
47000,120.046875
48000,120.046875
49000,120.046875
50000,120.046875
