instances,approach_3
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,36.7421875
4000,36.7421875
5000,36.7421875
6000,36.7421875
7000,36.7421875
8000,36.7421875
9000,36.7421875
10000,36.7421875
11000,36.7421875
12000,36.7421875
13000,36.7421875
14000,36.7421875
15000,36.7421875
16000,36.7421875
17000,36.7421875
18000,36.7421875
19000,36.7421875
20000,36.7421875
21000,36.7421875
22000,36.7421875
23000,36.7421875
24000,36.7421875
25000,36.7421875
26000,36.7421875
27000,36.7421875
28000,36.7421875
29000,36.7421875
30000,36.7421875
31000,36.7421875
32000,36.7421875
33000,36.7421875
34000,36.7421875
35000,36.7421875
36000,36.7421875
37000,36.7421875
38000,36.7421875
39000,36.7421875
40000,36.7421875
41000,36.7421875
42000,36.7421875
43000,36.7421875
44000,36.7421875
45000,36.7421875
46000,36.7421875
47000,36.7421875
48000,36.7421875
49000,36.7421875
50000,36.7421875
51000,36.7421875
52000,36.7421875
53000,36.7421875
54000,36.7421875
55000,36.7421875
56000,36.7421875
57000,36.7421875
58000,36.7421875
59000,36.7421875
60000,36.7421875
61000,36.7421875
62000,36.7421875
63000,36.7421875
64000,36.7421875
65000,36.7421875
66000,36.7421875
67000,36.7421875
68000,36.7421875
69000,36.7421875
70000,36.7421875
71000,36.7421875
72000,36.7421875
73000,36.7421875
74000,36.7421875
75000,36.7421875
76000,36.7421875
77000,36.7421875
78000,36.7421875
79000,36.7421875
80000,36.7421875
81000,36.7421875
82000,36.7421875
83000,36.7421875
84000,36.7421875
85000,36.7421875
86000,36.7421875
87000,36.7421875
88000,36.7421875
89000,36.7421875
90000,36.7421875
91000,36.7421875
92000,36.7421875
93000,36.7421875
94000,36.7421875
95000,36.7421875
96000,36.7421875
97000,36.7421875
98000,36.7421875
99000,36.7421875
100000,36.7421875
101000,36.7421875
102000,36.7421875
103000,36.7421875
104000,36.7421875
105000,36.7421875
106000,36.7421875
107000,36.7421875
108000,36.7421875
109000,36.7421875
110000,36.7421875
111000,36.7421875
112000,36.7421875
113000,36.7421875
114000,36.7421875
115000,36.7421875
116000,36.7421875
117000,36.7421875
118000,36.7421875
119000,36.7421875
120000,36.7421875
121000,36.7421875
122000,36.7421875
123000,36.7421875
124000,36.7421875
125000,36.7421875
126000,36.7421875
127000,36.7421875
128000,36.7421875
129000,36.7421875
130000,36.7421875
131000,36.7421875
132000,36.7421875
133000,36.7421875
134000,36.7421875
135000,36.7421875
136000,36.7421875
137000,36.7421875
138000,36.7421875
139000,36.7421875
140000,36.7421875
141000,36.7421875
142000,36.7421875
143000,36.7421875
144000,36.7421875
145000,36.7421875
146000,36.7421875
147000,36.7421875
148000,36.7421875
149000,36.7421875
150000,36.7421875
