instances,approach_20
0,29.671875
1000,44.2578125
2000,72.96875
3000,87.2578125
4000,94.4765625
5000,80.0390625
6000,87.2578125
7000,101.7421875
8000,94.5234375
9000,101.625
10000,101.671875
11000,116.15625
12000,108.9375
13000,116.15625
14000,123.375
15000,116.203125
16000,116.203125
17000,116.203125
18000,116.203125
19000,123.3046875
20000,130.5234375
21000,166.390625
22000,166.4375
23000,185.5390625
24000,94.5546875
25000,94.5546875
26000,87.3671875
27000,87.3671875
28000,85.2265625
29000,94.4375
30000,101.65625
31000,94.4375
32000,101.65625
33000,94.4375
34000,94.4375
35000,101.65625
36000,94.4375
37000,94.4375
38000,94.4375
39000,94.4375
40000,94.4375
41000,94.4375
42000,94.4375
43000,101.609375
44000,101.65625
45000,94.4375
46000,101.65625
47000,101.65625
48000,101.703125
49000,94.4375
50000,94.4375
51000,101.65625
52000,94.390625
53000,101.65625
54000,94.4375
55000,101.65625
56000,94.4375
57000,101.65625
58000,101.65625
59000,94.4375
60000,101.703125
61000,94.4375
62000,94.4375
63000,94.4375
64000,94.4375
65000,94.4375
66000,94.4375
67000,94.4375
68000,94.4375
69000,85.2734375
70000,94.4375
71000,94.4375
72000,94.4375
73000,94.4375
74000,94.4375
75000,94.4375
76000,94.4375
77000,94.4375
78000,94.4375
79000,85.2734375
80000,94.4375
81000,94.4375
82000,94.4375
83000,94.4375
84000,94.4375
85000,94.4375
86000,94.4375
87000,94.4375
88000,94.4375
89000,94.4375
90000,94.4375
91000,94.4375
92000,94.4375
93000,94.4375
94000,94.4375
95000,94.4375
96000,94.4375
97000,94.390625
98000,94.4375
99000,94.4375
100000,94.4375
