instances,approach_20
0,29.671875
1000,29.671875
2000,29.671875
3000,29.671875
4000,36.96875
5000,36.96875
6000,36.96875
7000,36.96875
8000,36.96875
9000,36.96875
10000,44.2109375
11000,37.0234375
12000,37.0234375
13000,37.0234375
14000,37.0234375
15000,37.0234375
16000,44.2421875
17000,44.2890625
18000,37.0234375
19000,44.2890625
20000,44.2890625
21000,44.2421875
22000,51.34375
23000,58.6640625
24000,58.6640625
25000,58.6640625
26000,58.6640625
27000,58.6640625
28000,58.6640625
29000,58.6640625
30000,58.6640625
31000,65.7421875
32000,72.984375
33000,72.984375
34000,72.984375
35000,80.203125
36000,65.796875
37000,73.0625
38000,80.28125
39000,80.328125
40000,80.328125
41000,87.5234375
42000,80.3828125
43000,87.6015625
44000,87.6484375
45000,128.375
46000,137.984375
47000,138.125
48000,138.125
49000,178.921875
50000,178.875
51000,138.109375
52000,138.109375
53000,157.28125
54000,157.234375
55000,157.2109375
56000,157.1875
57000,157.1875
58000,157.1875
59000,157.1875
60000,171.5234375
61000,171.5234375
62000,178.578125
63000,178.578125
64000,192.8359375
65000,192.859375
66000,190.6953125
67000,195.71875
68000,204.9765625
69000,204.9765625
70000,204.9765625
71000,204.9765625
72000,204.9765625
73000,204.9765625
74000,204.9765625
75000,204.9765625
76000,204.9765625
77000,204.9765625
78000,204.9765625
79000,204.9765625
80000,204.9765625
81000,204.9765625
82000,204.9765625
83000,204.9765625
84000,204.9765625
85000,204.9765625
86000,204.9765625
87000,204.9765625
88000,204.9765625
89000,204.9765625
90000,204.9765625
91000,204.9765625
92000,204.9765625
93000,204.9765625
94000,204.9765625
95000,204.9765625
96000,204.9765625
97000,204.9765625
98000,204.9765625
99000,204.9765625
100000,204.9765625
