instances,approach_21
0,180.0
1000,179.9765625
2000,135.0
3000,135.0
4000,135.0
5000,135.0
6000,135.0
7000,135.0
8000,135.0
9000,135.0
10000,135.0
11000,135.0
12000,135.0
13000,135.0
14000,135.0
15000,135.0
16000,135.0
17000,135.0
18000,135.0
19000,135.0
20000,135.0
21000,135.0
22000,135.0
23000,135.0
24000,135.0
25000,135.0
26000,135.0
27000,135.0
28000,135.0
29000,135.0
30000,135.0
31000,135.0
32000,135.0
33000,135.0
34000,135.0
35000,135.0
36000,135.0
37000,135.0
38000,135.0
39000,135.0
40000,135.0
41000,135.0
42000,135.0
43000,135.0
44000,135.0
45000,135.0
46000,135.0
47000,135.0
48000,135.0
49000,135.0
50000,135.0
