instances,approach_23
0,179.953125
1000,179.9140625
2000,179.890625
3000,179.8671875
4000,179.8671875
5000,134.9609375
6000,134.9375
7000,134.9375
8000,134.9375
9000,134.9375
10000,134.9375
11000,134.9375
12000,134.9375
13000,134.9375
14000,134.9375
15000,134.9375
16000,134.9375
17000,134.9375
18000,134.9375
19000,134.9375
20000,134.9375
21000,134.9375
22000,134.9375
23000,134.9375
24000,180.640625
25000,180.5234375
26000,180.40625
27000,180.3359375
28000,180.3125
29000,180.3125
30000,180.3125
31000,180.2890625
32000,180.2890625
33000,180.2890625
34000,180.2890625
35000,180.2890625
36000,180.2890625
37000,180.2890625
38000,180.2890625
39000,180.2890625
40000,180.2890625
41000,180.2890625
42000,180.2890625
43000,180.2890625
44000,180.2890625
45000,180.2890625
46000,180.2890625
47000,180.2890625
48000,180.2890625
49000,180.2890625
50000,180.2890625
