instances,approach_8
0,33.4296875
1000,55.1484375
2000,65.9921875
3000,84.5
4000,84.9453125
5000,92.1875
6000,92.21875
7000,92.265625
8000,92.21875
9000,85.0859375
10000,92.3046875
11000,85.0859375
12000,85.0859375
13000,88.6015625
14000,81.46875
15000,81.890625
16000,67.2578125
17000,85.4375
18000,55.625
19000,88.796875
20000,89.921875
21000,100.3671875
22000,100.3671875
23000,118.5
24000,136.6328125
25000,143.921875
26000,126.2109375
27000,154.3671875
28000,176.03125
29000,190.5625
30000,129.0390625
31000,154.4453125
32000,166.625
33000,183.3828125
34000,166.2421875
35000,183.9765625
36000,195.125
37000,207.421875
38000,218.2890625
39000,200.6875
40000,201.0390625
41000,215.9375
42000,219.4453125
43000,219.4921875
44000,219.4921875
45000,222.578125
46000,216.96875
47000,217.0546875
48000,207.890625
49000,217.0546875
50000,217.0546875
