instances,approach_0
0,7.140625
1000,54.7421875
2000,54.7734375
3000,65.46875
4000,65.46875
5000,65.46875
6000,65.46875
7000,72.7578125
8000,65.5234375
9000,72.7421875
10000,72.7421875
11000,59.796875
12000,68.9609375
13000,68.9609375
14000,68.9609375
15000,68.9609375
16000,68.9609375
17000,76.1796875
18000,68.9609375
19000,76.1796875
20000,68.9609375
21000,68.9609375
22000,68.9609375
23000,68.9609375
24000,76.1796875
25000,68.9609375
26000,68.9609375
27000,68.9609375
28000,68.9609375
29000,68.9609375
30000,68.9609375
31000,76.1796875
32000,76.1796875
33000,68.9609375
34000,68.9609375
35000,76.203125
36000,69.015625
37000,69.015625
38000,69.015625
39000,69.015625
40000,69.015625
41000,76.234375
42000,69.015625
43000,69.015625
44000,69.015625
45000,69.015625
46000,69.015625
47000,69.015625
48000,76.234375
49000,76.234375
50000,76.234375
