instances,approach_20
0,95.1953125
1000,95.1953125
2000,95.1953125
3000,95.1953125
4000,109.703125
5000,109.703125
6000,109.703125
7000,109.703125
8000,109.703125
9000,109.703125
10000,109.703125
11000,109.703125
12000,109.703125
13000,109.703125
14000,109.703125
15000,109.703125
16000,109.703125
17000,109.703125
18000,109.703125
19000,109.703125
20000,109.703125
21000,109.703125
22000,109.703125
23000,109.703125
24000,109.703125
25000,109.703125
26000,109.703125
27000,109.703125
28000,109.703125
29000,109.703125
30000,109.703125
31000,109.703125
32000,109.703125
33000,109.703125
34000,109.703125
35000,109.703125
36000,109.703125
37000,109.703125
38000,109.703125
39000,109.703125
40000,109.703125
41000,145.6953125
42000,109.7578125
43000,109.7578125
44000,145.7265625
45000,109.7578125
46000,109.7578125
47000,145.7265625
48000,109.7578125
49000,145.7265625
50000,109.7578125
51000,145.7265625
52000,145.7265625
53000,109.7578125
54000,109.7578125
55000,109.7578125
56000,109.7578125
57000,109.7578125
58000,109.7578125
59000,109.7578125
60000,109.7578125
61000,109.7578125
62000,145.7265625
63000,109.7578125
64000,109.7578125
65000,145.7265625
66000,145.9609375
67000,145.7265625
68000,145.9609375
69000,109.7578125
70000,145.7265625
71000,145.9609375
72000,109.7578125
73000,145.9609375
74000,145.9609375
75000,109.7578125
76000,145.9609375
77000,145.9609375
78000,145.9609375
79000,145.7265625
80000,109.7578125
81000,145.9609375
82000,145.9609375
83000,145.7265625
84000,145.9609375
85000,109.7578125
86000,160.2265625
87000,160.2265625
88000,160.2265625
89000,160.2265625
90000,160.2265625
91000,160.2265625
92000,160.2265625
93000,160.2265625
94000,160.28125
95000,160.28125
96000,160.28125
97000,160.28125
98000,160.28125
99000,160.28125
100000,160.28125
