instances,approach_3
0,33.2890625
1000,44.03125
2000,58.2890625
3000,72.78125
4000,72.875
5000,90.8515625
6000,90.8515625
7000,90.8984375
8000,90.8984375
9000,90.8984375
10000,90.8984375
11000,90.8984375
12000,90.8984375
13000,90.8984375
14000,90.8984375
15000,90.8984375
16000,90.8984375
17000,90.8984375
18000,90.8984375
19000,90.8984375
20000,90.8984375
21000,85.1640625
22000,85.1640625
23000,85.1640625
24000,85.1640625
25000,85.1640625
26000,85.1640625
27000,85.1640625
28000,85.1640625
29000,85.1640625
30000,79.484375
31000,79.484375
32000,79.484375
33000,79.484375
34000,79.484375
35000,79.484375
36000,79.484375
37000,86.703125
38000,79.515625
39000,79.515625
40000,79.515625
41000,79.515625
42000,70.3515625
43000,79.515625
44000,79.515625
45000,79.515625
46000,79.515625
47000,79.515625
48000,79.515625
49000,79.515625
50000,79.515625
