instances,approach_21
0,119.328125
1000,130.2734375
2000,177.796875
3000,184.8984375
4000,175.7734375
5000,159.328125
6000,159.328125
7000,159.328125
8000,159.328125
9000,239.7890625
10000,125.0625
11000,205.5703125
12000,287.671875
13000,307.65625
14000,305.6484375
15000,139.6171875
16000,150.6328125
17000,236.25
18000,303.890625
19000,312.8828125
20000,345.625
21000,329.1796875
22000,414.8359375
23000,418.546875
24000,418.546875
25000,418.546875
26000,515.2421875
27000,562.6875
28000,642.609375
29000,653.5546875
30000,553.6640625
31000,622.7109375
32000,553.453125
33000,139.8984375
34000,222.0390625
35000,263.9296875
36000,228.9921875
37000,254.6875
38000,245.453125
39000,307.53125
40000,291.0703125
41000,210.828125
42000,265.875
43000,280.234375
44000,314.90625
45000,314.8359375
46000,194.6484375
47000,220.1640625
48000,229.09375
49000,219.96875
50000,219.96875
