instances,approach_2
0,46.921875
1000,46.921875
2000,46.921875
3000,71.359375
4000,119.875
5000,119.875
6000,119.875
7000,119.875
8000,119.875
9000,119.875
10000,119.875
11000,119.875
12000,125.9921875
13000,125.9921875
14000,125.9921875
15000,125.9921875
16000,144.1640625
17000,144.1640625
18000,186.5625
19000,186.59375
20000,204.734375
21000,222.7890625
22000,222.90625
23000,265.2421875
24000,265.359375
25000,307.7265625
26000,313.859375
27000,331.859375
28000,331.859375
29000,331.859375
30000,331.859375
31000,331.859375
32000,337.9375
33000,337.9375
34000,337.9375
35000,337.9375
36000,337.9375
37000,337.9375
38000,337.9375
39000,344.078125
40000,344.078125
41000,344.078125
42000,344.078125
43000,362.078125
44000,362.078125
45000,362.1953125
46000,362.1953125
47000,362.1953125
48000,368.28125
49000,368.28125
50000,368.28125
