instances,approach_3
0,46.921875
1000,46.921875
2000,46.921875
3000,113.640625
4000,113.7578125
5000,113.7578125
6000,113.7578125
7000,113.7578125
8000,113.7578125
9000,113.7578125
10000,113.7578125
11000,113.7578125
12000,138.015625
13000,138.015625
14000,119.8984375
15000,119.8984375
16000,119.8984375
17000,119.8984375
18000,119.8984375
19000,126.015625
20000,126.015625
21000,126.015625
22000,126.015625
23000,126.015625
24000,126.015625
25000,126.015625
26000,126.015625
27000,126.015625
28000,126.015625
29000,126.015625
30000,126.015625
31000,126.015625
32000,126.015625
33000,126.015625
34000,126.015625
35000,126.015625
36000,126.015625
37000,126.015625
38000,126.015625
39000,126.015625
40000,126.015625
41000,126.015625
42000,126.015625
43000,126.015625
44000,126.015625
45000,126.015625
46000,126.015625
47000,126.015625
48000,126.015625
49000,126.015625
50000,126.015625
