instances,approach_23
0,94.09375
1000,94.078125
2000,94.2890625
3000,94.4296875
4000,94.3359375
5000,94.4765625
6000,94.40625
7000,94.3828125
8000,94.3359375
9000,94.3125
10000,94.2890625
11000,94.5
12000,94.453125
13000,94.3828125
14000,94.359375
15000,94.3359375
16000,94.3359375
17000,94.3359375
18000,94.3125
19000,94.3125
20000,94.2890625
21000,94.2890625
22000,94.265625
23000,94.265625
24000,94.265625
25000,94.265625
26000,94.265625
27000,94.265625
28000,94.2421875
29000,94.21875
30000,94.21875
31000,94.21875
32000,94.21875
33000,94.21875
34000,94.21875
35000,94.21875
36000,94.21875
37000,94.21875
38000,94.21875
39000,94.21875
40000,94.21875
41000,94.21875
42000,94.21875
43000,94.21875
44000,94.21875
45000,94.21875
46000,94.21875
47000,94.21875
48000,94.21875
49000,94.21875
50000,94.21875
