instances,approach_21
0,119.328125
1000,137.4375
2000,186.78125
3000,263.28125
4000,290.578125
5000,330.78125
6000,348.859375
7000,339.5625
8000,346.7109375
9000,346.78125
10000,354.0234375
11000,354.0
12000,370.46875
13000,354.046875
14000,354.046875
15000,381.4921875
16000,381.421875
17000,388.6171875
18000,406.7890625
19000,427.2890625
20000,418.1328125
21000,399.6328125
22000,399.6328125
23000,399.609375
24000,399.6796875
25000,399.65625
26000,390.5546875
27000,390.578125
28000,390.5546875
29000,390.5546875
30000,390.5546875
31000,417.7890625
32000,428.8046875
33000,428.8046875
34000,448.921875
35000,463.28125
36000,463.28125
37000,463.234375
38000,463.234375
39000,436.0546875
40000,436.0546875
41000,454.359375
42000,502.078125
43000,547.5390625
44000,554.640625
45000,554.796875
46000,529.1015625
47000,529.1875
48000,519.9140625
49000,519.9609375
50000,519.9609375
