instances,approach_22
0,29.671875
1000,94.5
2000,101.6484375
3000,108.984375
4000,108.984375
5000,137.484375
6000,137.53125
7000,137.625
8000,137.6015625
9000,152.203125
10000,164.171875
11000,173.59375
12000,188.1328125
13000,188.2265625
14000,267.1796875
15000,159.375
16000,166.59375
17000,137.8203125
18000,247.3984375
19000,87.46875
20000,140.0390625
21000,101.859375
22000,101.859375
23000,137.8203125
24000,202.3828125
25000,216.7265625
26000,29.859375
27000,94.9296875
28000,116.4921875
29000,116.4921875
30000,133.7734375
31000,173.9296875
32000,209.8828125
33000,238.7578125
34000,260.3203125
35000,281.9453125
36000,282.03125
37000,296.3515625
38000,356.078125
39000,339.5546875
40000,353.921875
41000,368.25
42000,375.515625
43000,375.515625
44000,404.234375
45000,411.5
46000,404.234375
47000,402.1484375
48000,409.1796875
49000,409.1796875
50000,409.1796875
