seed,dimension,n_class,n_cluster_per_class,ratio_affected,scenario_type,approach,pre_accuracy_global,precision_macro,recall_macro,f1_macro,memory_global,execution_time,num_degradations,degradations_per_100_windows,fraction_degraded,avg_recovery_time
4,2,2,1,1.0,3,10,0.997959595959596,0.9979851691382048,0.9979756756575382,0.997979875814018,26.0078125,6.033719539642334,0.0,0.0,0.0,0.0
4,10,2,1,1.0,3,8,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.875,5.535531759262085,0.0,0.0,0.0,0.0
3,10,2,4,1.0,1,2,0.8860202020202023,0.8872394869100689,0.8871048584181153,0.8870886768905628,714.2109375,8.976566553115845,3.0,3.0303030303030303,0.4848484848484848,16.0
4,2,2,3,1.0,2,3,0.9644444444444444,0.9670948851466176,0.964605706281806,0.9647443975876364,47.5859375,8.884155511856079,0.0,0.0,0.0,0.0
4,5,2,2,1.0,1,3,0.9716363636363636,0.9719068034288644,0.9719142048862552,0.97189940017508,106.53125,8.00020956993103,1.0,1.0101010101010102,0.0606060606060606,6.0
4,2,2,1,0.5,1,8,0.905212121212121,0.9081093056210868,0.906358692779096,0.9060734731529316,216.296875,11.833630561828612,3.0,3.0303030303030303,0.2121212121212121,7.0
4,10,2,2,0.5,3,2,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,4.471830606460571,0.0,0.0,0.0,0.0
3,5,2,4,0.5,3,10,0.929979797979798,0.9320756480789536,0.9307916667998748,0.930614967797146,193.6953125,9.635918378829956,1.0,1.0101010101010102,0.1515151515151515,15.0
2,2,2,4,1.0,1,3,0.7712121212121211,0.7724282123585972,0.7723385033091694,0.7722653437975291,483.8359375,16.983110189437866,4.0,4.040404040404041,0.4747474747474747,11.75
3,5,2,3,1.0,3,2,0.903979797979798,0.9047164908220152,0.9047155854972956,0.9047160251304344,337.8359375,10.410388708114624,5.0,5.05050505050505,0.3434343434343434,6.8
2,10,2,1,0.5,1,8,0.8843636363636362,0.8872246614202735,0.8854730338521982,0.8853651868092778,588.9609375,12.291332960128784,2.0,2.0202020202020203,0.1313131313131313,6.5
2,2,2,2,1.0,0,3,0.9970101010101012,0.9970490545573714,0.9970332321401846,0.9970398014874856,47.4765625,8.597917556762695,1.0,1.0101010101010102,0.0101010101010101,1.0
2,2,2,1,1.0,0,3,0.997919191919192,0.997944825392486,0.9979359015743308,0.9979398744130564,26.0625,5.552449464797974,0.0,0.0,0.0,0.0
2,10,2,1,1.0,2,2,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,4.521142721176148,0.0,0.0,0.0,0.0
2,10,2,3,1.0,2,2,0.997979797979798,0.997981054354588,0.9979795292755694,0.9979799560793264,98.7421875,4.845613718032837,0.0,0.0,0.0,0.0
3,2,2,1,0.5,0,2,0.9885418060200668,0.9886486827051976,0.9885526209902968,0.9885786821767212,26.0078125,11.873615264892578,0.0,0.0,0.0,0.0
3,2,2,1,0.5,3,3,0.9653939393939394,0.9661807605838238,0.9656575977329966,0.9657258230531666,26.0078125,5.592329263687134,0.0,0.0,0.0,0.0
2,2,2,1,0.5,2,10,0.964080808080808,0.9645228758569876,0.964019107759514,0.9640855407937576,68.7421875,6.435086965560913,0.0,0.0,0.0,0.0
3,10,2,2,0.5,1,8,0.9025656565656563,0.9040800494704258,0.9015288496705732,0.9013994741868948,458.53125,9.276646137237549,5.0,5.05050505050505,0.2222222222222222,4.4
4,10,2,4,1.0,2,10,0.981878787878788,0.9822211339627808,0.982046942453785,0.9820381402062106,145.625,7.88852334022522,0.0,0.0,0.0,0.0
3,2,2,1,1.0,0,8,0.9880334448160536,0.9881303120131286,0.9880488292949052,0.9880720800223772,94.4453125,27.128480911254883,0.0,0.0,0.0,0.0
4,2,2,1,0.5,3,10,0.997959595959596,0.9979851691382048,0.9979756756575382,0.997979875814018,26.0078125,6.174449682235718,0.0,0.0,0.0,0.0
3,10,2,1,0.5,0,3,0.9884615384615384,0.9886403553498492,0.9884868516913612,0.9884922726881888,98.7421875,19.98136687278748,0.0,0.0,0.0,0.0
4,2,2,4,1.0,1,10,0.7986262626262626,0.800629635036139,0.8006354633444837,0.8006316831444517,976.4453125,23.79249691963196,3.0,3.0303030303030303,0.4545454545454545,15.0
4,5,2,1,1.0,3,8,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.3515625,4.539445877075195,1.0,1.0101010101010102,0.0101010101010101,1.0
3,5,2,3,0.5,1,3,0.850020202020202,0.8525928810199661,0.851370200969525,0.8513466997641213,437.7109375,14.065703392028809,5.0,5.05050505050505,0.1717171717171717,3.4
4,10,2,1,0.5,3,8,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.875,5.226301670074463,0.0,0.0,0.0,0.0
3,2,2,3,0.5,3,3,0.9971111111111112,0.9971393062374074,0.9971404199101832,0.9971398531010612,36.7421875,8.97386121749878,0.0,0.0,0.0,0.0
3,2,2,4,0.5,3,3,0.9086262626262628,0.9109798461180968,0.9097107101654957,0.9094812516142172,131.4140625,17.001411199569702,1.0,1.0101010101010102,0.0202020202020202,2.0
4,5,2,4,1.0,3,10,0.928969696969697,0.9361680144402822,0.9293024533368596,0.9292794172828164,168.1640625,9.221232891082764,1.0,1.0101010101010102,0.0101010101010101,1.0
2,2,2,1,1.0,3,8,0.9653939393939394,0.9661807605838238,0.9656575977329966,0.9657258230531666,26.140625,4.44005274772644,0.0,0.0,0.0,0.0
2,2,2,1,1.0,0,2,0.997919191919192,0.997944825392486,0.9979359015743308,0.9979398744130564,26.0625,5.264391183853149,0.0,0.0,0.0,0.0
2,10,2,2,0.5,2,10,0.9650505050505052,0.9653984943589567,0.9653994535014968,0.965398949214274,98.7421875,6.761003732681274,0.0,0.0,0.0,0.0
2,5,2,2,0.5,2,10,0.9948888888888888,0.9948382527742352,0.9948412458037246,0.994839691977118,95.4375,7.609288692474365,0.0,0.0,0.0,0.0
4,10,2,1,1.0,0,3,0.9884615384615384,0.9886403553498492,0.9884868516913612,0.9884922726881888,98.7421875,19.06305432319641,0.0,0.0,0.0,0.0
3,10,2,1,1.0,0,3,0.9884615384615384,0.9886403553498492,0.9884868516913612,0.9884922726881888,98.7421875,19.180567026138306,0.0,0.0,0.0,0.0
4,2,2,4,0.5,1,8,0.8632323232323231,0.871999411192789,0.8649614959128541,0.8639650583286587,169.7265625,10.308522701263428,5.0,5.05050505050505,0.4141414141414141,8.2
4,2,2,2,1.0,3,2,0.9902424242424244,0.9903457108955812,0.9903603564260932,0.9903397665925004,36.7421875,4.886138200759888,0.0,0.0,0.0,0.0
3,2,2,1,1.0,1,2,0.8857373737373736,0.8869936415821023,0.8868053793672281,0.8868347888669037,112.2109375,4.733358383178711,2.0,2.0202020202020203,0.1515151515151515,7.5
2,10,2,4,1.0,2,2,0.96989898989899,0.9711008666785756,0.9701631509993164,0.9701640558896324,145.625,5.448809862136841,0.0,0.0,0.0,0.0
3,5,2,1,1.0,0,2,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,12.604098081588743,1.0,0.334448160535117,0.0033444816053511,1.0
4,2,2,3,0.5,3,3,0.965939393939394,0.966794260326158,0.966380837360348,0.9662742230096096,131.8984375,13.09062147140503,1.0,1.0101010101010102,0.0606060606060606,6.0
2,2,2,2,1.0,2,2,0.9731313131313132,0.9731748632736926,0.9731582638532834,0.9731194197119316,220.5390625,6.941839218139648,0.0,0.0,0.0,0.0
4,2,2,1,0.5,0,2,0.8293578595317727,0.8296545021074218,0.8296505232144195,0.8296523161401519,1380.3046875,66.54138326644897,23.0,7.6923076923076925,0.3311036789297659,4.304347826086956
4,5,2,1,0.5,0,3,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,17.514176845550537,1.0,0.334448160535117,0.0033444816053511,1.0
2,5,2,3,0.5,2,2,0.9748484848484846,0.9760822704583364,0.9748002528902198,0.9749565975442136,95.703125,5.44640064239502,0.0,0.0,0.0,0.0
4,5,2,1,1.0,0,10,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,19.07291865348816,1.0,0.334448160535117,0.0033444816053511,1.0
2,10,2,3,0.5,2,2,0.99789898989899,0.9978996784832094,0.9979002584628124,0.9978999489131356,98.7421875,4.600347518920898,0.0,0.0,0.0,0.0
2,10,2,4,0.5,0,8,0.9726666666666668,0.9718507305275014,0.971837734098972,0.9718391799405186,277.28125,7.322228670120239,1.0,1.0101010101010102,0.0505050505050505,5.0
3,5,2,4,0.5,3,8,0.9335757575757576,0.9342198532234722,0.934214695073726,0.9342169598417788,225.625,10.431474447250366,2.0,2.0202020202020203,0.1313131313131313,6.5
3,5,2,4,0.5,1,2,0.9045252525252524,0.9054549593542496,0.90545952018807,0.9054567439029554,309.46875,7.989342212677002,2.0,2.0202020202020203,0.2121212121212121,10.5
4,2,2,3,1.0,3,10,0.9722626262626264,0.9725808703162528,0.972574243117854,0.9725394421770404,243.03125,14.903555631637571,0.0,0.0,0.0,0.0
3,5,2,4,1.0,1,2,0.9075555555555556,0.9088102289697648,0.9085272013239049,0.9084469290728574,430.046875,9.051448583602903,2.0,2.0202020202020203,0.1515151515151515,7.5
3,2,2,1,1.0,3,8,0.9653939393939394,0.9661807605838238,0.9656575977329966,0.9657258230531666,26.140625,4.347457647323608,0.0,0.0,0.0,0.0
2,10,2,1,1.0,1,3,0.9551111111111112,0.9570711355745876,0.9555177883708684,0.9555003308665616,265.0390625,7.169339895248413,1.0,1.0101010101010102,0.0303030303030303,3.0
4,5,2,4,0.5,0,3,0.9614180602006688,0.9616024581551634,0.961516573374013,0.9615362965206988,223.0078125,34.06499528884888,3.0,1.0033444816053512,0.0535117056856187,5.333333333333333
2,2,2,3,0.5,0,8,0.984060606060606,0.9842302610470596,0.9842427713647992,0.9842196459890822,48.7890625,8.447283029556274,0.0,0.0,0.0,0.0
3,10,2,4,1.0,2,3,0.8977171717171717,0.8996966060206442,0.898736330841754,0.8986589165347558,499.28125,14.396942853927612,9.0,9.090909090909092,0.303030303030303,3.333333333333333
2,10,2,1,0.5,3,3,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,6.42406153678894,0.0,0.0,0.0,0.0
4,2,2,4,1.0,0,10,0.9875919732441472,0.987700527424222,0.9876062218347096,0.9876319199904268,47.53125,25.1873152256012,0.0,0.0,0.0,0.0
2,5,2,2,0.5,1,2,0.9574141414141414,0.9597059239885848,0.9576774475793108,0.9577657484613756,168.34375,5.254096269607544,2.0,2.0202020202020203,0.0505050505050505,2.5
4,5,2,4,1.0,2,2,0.9968484848484848,0.9968573877782844,0.9968643219427902,0.9968598974007478,77.5859375,5.19373345375061,0.0,0.0,0.0,0.0
4,2,2,3,1.0,1,8,0.8668888888888889,0.8694414631704939,0.8683640937658115,0.8681194867079267,217.0546875,11.4286630153656,3.0,3.0303030303030303,0.3434343434343434,11.333333333333334
4,5,2,3,1.0,2,3,0.9095757575757576,0.9104553500395748,0.9104622658104856,0.9104572691428114,150.3125,10.27824330329895,3.0,3.0303030303030303,0.3737373737373737,12.333333333333334
4,2,2,2,1.0,1,10,0.9425656565656564,0.9432750737935972,0.9430698147536436,0.9431077428869852,332.78125,14.41535997390747,1.0,1.0101010101010102,0.1818181818181818,18.0
2,2,2,2,0.5,3,8,0.985030303030303,0.9851763166725144,0.9851834403535178,0.9851793389675124,70.46875,8.335751295089722,0.0,0.0,0.0,0.0
4,5,2,4,0.5,3,8,0.9257575757575756,0.9334539751117406,0.9261933376896294,0.9261467912911584,105.4140625,7.663512468338013,2.0,2.0202020202020203,0.0404040404040404,2.0
4,10,2,3,1.0,1,10,0.9776161616161616,0.977819676119508,0.9778194406404236,0.977819539213892,451.3984375,10.376323461532593,1.0,1.0101010101010102,0.0404040404040404,4.0
4,10,2,1,0.5,2,10,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,7.128698348999023,0.0,0.0,0.0,0.0
4,2,2,3,0.5,0,2,0.9514648829431438,0.9516753710682764,0.9515509390207008,0.9515797908994876,241.515625,22.5084969997406,2.0,0.6688963210702341,0.0735785953177257,11.0
3,2,2,4,1.0,1,8,0.6133535353535353,0.6363357895831308,0.6160568249128152,0.601905307574635,130.71875,6.673360824584961,22.0,22.22222222222222,0.3131313131313131,1.4090909090909092
4,10,2,1,1.0,3,10,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,7.073099613189697,0.0,0.0,0.0,0.0
2,2,2,1,1.0,1,8,0.8901414141414141,0.8912339269099183,0.8912349748668341,0.8912344380529853,178.84375,9.43683409690857,3.0,3.0303030303030303,0.202020202020202,6.666666666666667
4,10,2,2,0.5,1,3,0.8664444444444444,0.8726000638404783,0.8677151898213447,0.8673168208262527,582.46875,12.735708475112917,6.0,6.0606060606060606,0.303030303030303,5.0
4,10,2,3,1.0,0,10,0.99933110367893,0.9993268817058903,0.9993265161491468,0.9993266615743088,98.7421875,22.314781427383423,0.0,0.0,0.0,0.0
3,2,2,1,0.5,0,10,0.9885418060200668,0.9886486827051976,0.9885526209902968,0.9885786821767212,26.0078125,18.879669189453125,0.0,0.0,0.0,0.0
4,5,2,3,1.0,0,8,0.9852441471571908,0.9853213214247348,0.9852712977167308,0.9852856641395824,276.0078125,33.90481495857239,3.0,1.0033444816053512,0.0367892976588628,3.6666666666666665
4,5,2,3,1.0,1,3,0.870949494949495,0.8722204583263847,0.8722087264175586,0.872213026014202,354.8046875,11.834130764007568,5.0,5.05050505050505,0.5858585858585859,11.6
2,2,2,3,1.0,2,3,0.9471515151515152,0.9474501014592224,0.9471818224314352,0.947226395959364,168.1015625,11.339250087738035,1.0,1.0101010101010102,0.0303030303030303,3.0
4,5,2,2,1.0,2,2,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.21875,4.022035360336304,1.0,1.0101010101010102,0.0101010101010101,1.0
4,5,2,3,1.0,0,3,0.983391304347826,0.983943189764766,0.9833709403566816,0.9834335123375808,101.734375,28.49175810813904,1.0,0.334448160535117,0.0033444816053511,1.0
3,2,2,4,0.5,3,8,0.9316565656565656,0.9323430826101768,0.9323563997424748,0.932338319277301,144.5859375,12.729055404663086,2.0,2.0202020202020203,0.1919191919191919,9.5
2,10,2,1,1.0,2,8,0.9640606060606062,0.9655234963183804,0.9643812117578694,0.9643767725071588,146.859375,6.052966117858887,0.0,0.0,0.0,0.0
2,5,2,4,1.0,0,3,0.9195757575757576,0.920450446993786,0.9203950854506032,0.9203571957526346,150.21875,11.1976900100708,3.0,3.0303030303030303,0.0303030303030303,1.0
2,10,2,4,0.5,3,2,0.9612121212121212,0.9631971148852893,0.9615574684629852,0.961544342662991,145.625,5.693044185638428,0.0,0.0,0.0,0.0
2,10,2,1,1.0,3,10,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,7.108325958251953,0.0,0.0,0.0,0.0
2,10,2,4,1.0,0,2,0.9827474747474748,0.9832528634794634,0.9828897766283508,0.9828962671040524,145.625,5.781126976013184,0.0,0.0,0.0,0.0
3,10,2,2,0.5,1,2,0.9371111111111112,0.9412359300652468,0.9376858037338212,0.9375911325976138,242.7109375,6.372513771057129,3.0,3.0303030303030303,0.1414141414141414,4.666666666666667
3,10,2,4,0.5,3,10,0.975616161616162,0.9758516861511338,0.975816587430334,0.9758189867469176,534.6484375,12.984727382659912,2.0,2.0202020202020203,0.0404040404040404,2.0
4,10,2,3,1.0,1,3,0.9802222222222222,0.9804636893886186,0.9803954530905156,0.980398820079456,195.75,9.289155006408691,1.0,1.0101010101010102,0.0404040404040404,4.0
3,10,2,4,0.5,0,10,0.9945551839464885,0.994591186363144,0.9945567342009174,0.9945532178164804,264.4765625,25.110318660736084,1.0,0.334448160535117,0.0033444816053511,1.0
2,10,2,2,0.5,2,8,0.9650505050505052,0.9653984943589567,0.9653994535014968,0.965398949214274,98.875,5.594209671020508,0.0,0.0,0.0,0.0
2,5,2,1,1.0,0,10,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.21875,6.764157056808472,1.0,1.0101010101010102,0.0101010101010101,1.0
3,5,2,1,0.5,0,3,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,18.95733594894409,1.0,0.334448160535117,0.0033444816053511,1.0
4,2,2,3,0.5,3,10,0.965939393939394,0.9666451056788828,0.9663481813931298,0.96625589643247,228.515625,16.89644980430603,1.0,1.0101010101010102,0.0606060606060606,6.0
2,5,2,3,1.0,1,3,0.8821616161616161,0.8852722346740123,0.8834807088259388,0.8831988035333254,415.359375,12.96273922920227,4.0,4.040404040404041,0.2323232323232323,5.75
2,2,2,4,1.0,0,2,0.9506262626262626,0.9524099899634096,0.9509721875934898,0.9510714525156648,69.0,7.517848253250122,0.0,0.0,0.0,0.0
2,2,2,2,0.5,0,8,0.9924444444444444,0.9925156078271576,0.9925257141920116,0.9924998405884238,182.7109375,10.752242803573608,0.0,0.0,0.0,0.0
4,10,2,2,1.0,2,10,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,7.18991756439209,0.0,0.0,0.0,0.0
3,5,2,1,0.5,2,8,0.9585050505050506,0.9595580099550804,0.9580585290771176,0.9581391410588952,145.890625,7.230870485305786,2.0,2.0202020202020203,0.0404040404040404,2.0
3,10,2,3,1.0,2,10,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,7.454357147216797,0.0,0.0,0.0,0.0
3,5,2,1,0.5,0,2,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,13.132664918899536,1.0,0.334448160535117,0.0033444816053511,1.0
3,2,2,4,0.5,1,3,0.863757575757576,0.8686883212938319,0.8653796494246349,0.8648284132771541,180.0234375,15.704258680343628,4.0,4.040404040404041,0.202020202020202,5.0
2,5,2,1,0.5,2,10,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.21875,6.408736705780029,1.0,1.0101010101010102,0.0101010101010101,1.0
2,10,2,4,1.0,3,3,0.9334141414141413,0.9352262372622157,0.934039596690335,0.934012409457766,192.5078125,10.160444736480711,1.0,1.0101010101010102,0.0808080808080808,8.0
2,10,2,3,0.5,3,10,0.997979797979798,0.997981054354588,0.9979795292755694,0.9979799560793264,98.7421875,7.045459985733032,0.0,0.0,0.0,0.0
4,10,2,2,0.5,0,8,0.9987558528428092,0.9987550716470296,0.9987527467510708,0.998753322141804,277.515625,25.61959338188172,0.0,0.0,0.0,0.0
2,2,2,2,1.0,0,8,0.9949494949494948,0.9946385914054484,0.9946545397097216,0.9946398412846702,161.71875,15.180673837661743,0.0,0.0,0.0,0.0
2,2,2,4,0.5,1,10,0.8482424242424244,0.849061089767899,0.8482499380987127,0.8482653630994915,429.8984375,16.20968222618103,4.0,4.040404040404041,0.2626262626262626,6.5
3,5,2,2,0.5,0,10,0.9884749163879598,0.988742451903043,0.988461120426101,0.988504177458084,53.21875,20.75711441040039,1.0,0.334448160535117,0.0033444816053511,1.0
3,2,2,1,1.0,2,10,0.9653737373737374,0.9661618924034884,0.9656374826748642,0.9657057875356564,26.0625,6.297033309936523,0.0,0.0,0.0,0.0
2,2,2,1,1.0,3,10,0.9653939393939394,0.9661807605838238,0.9656575977329966,0.9657258230531666,26.0078125,6.4357664585113525,0.0,0.0,0.0,0.0
2,5,2,3,1.0,1,2,0.882949494949495,0.8840978257770445,0.8840361512919732,0.8839953723436442,539.296875,8.65626311302185,1.0,1.0101010101010102,0.1818181818181818,18.0
2,10,2,3,1.0,3,3,0.997979797979798,0.997981054354588,0.9979795292755694,0.9979799560793264,98.7421875,6.5950236320495605,0.0,0.0,0.0,0.0
3,5,2,3,1.0,1,10,0.8799191919191919,0.8810837639823196,0.8810387336148908,0.8810497004585334,809.6171875,15.963810920715332,4.0,4.040404040404041,0.3131313131313131,7.75
4,2,2,1,1.0,0,3,0.8547759197324415,0.8546354492037346,0.8546461700898381,0.85463711194965,1463.59375,103.83850646018982,19.0,6.354515050167224,0.2274247491638795,3.5789473684210527
2,10,2,4,1.0,0,3,0.7693131313131313,0.7694819634922518,0.7694771281430102,0.7694746590820831,854.3984375,13.816516399383543,5.0,5.05050505050505,0.6464646464646465,12.8
2,10,2,3,1.0,3,2,0.997979797979798,0.997981054354588,0.9979795292755694,0.9979799560793264,98.7421875,4.745583295822144,0.0,0.0,0.0,0.0
4,10,2,3,0.5,0,2,0.99933110367893,0.9993268817058903,0.9993265161491468,0.9993266615743088,98.7421875,14.787235975265505,0.0,0.0,0.0,0.0
4,10,2,1,0.5,1,10,0.9297777777777778,0.9347189020494904,0.9304220580092706,0.9302837533853284,359.46875,10.96409296989441,1.0,1.0101010101010102,0.0909090909090909,9.0
4,10,2,2,1.0,3,2,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,4.9679224491119385,0.0,0.0,0.0,0.0
2,10,2,3,0.5,0,8,0.9957373737373738,0.9957607189789328,0.9957595576619364,0.9957599088871,98.875,5.361284732818604,0.0,0.0,0.0,0.0
2,2,2,4,1.0,2,2,0.9504040404040404,0.9506953988535282,0.9504215364770106,0.950467108827062,123.0625,8.43141484260559,0.0,0.0,0.0,0.0
3,10,2,2,0.5,3,2,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.7421875,4.652534484863281,0.0,0.0,0.0,0.0
4,2,2,1,0.5,0,8,0.8450702341137123,0.8459314969313231,0.8451173599983474,0.8451303797105401,324.078125,44.62926697731018,22.0,7.357859531772576,0.2909698996655518,3.954545454545455
4,5,2,4,0.5,2,2,0.973979797979798,0.9744018463353632,0.9742935978502464,0.9742188501067796,101.9296875,5.5588459968566895,0.0,0.0,0.0,0.0
4,5,2,1,1.0,2,2,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.21875,6.319455623626709,1.0,1.0101010101010102,0.0101010101010101,1.0
4,2,2,3,1.0,0,3,0.9765819397993312,0.9771227988720372,0.9765774542486396,0.9766505044762211,58.234375,33.544175148010254,0.0,0.0,0.0,0.0
2,2,2,1,1.0,0,8,0.9929292929292928,0.993011593657342,0.9930238022982192,0.9929998450750728,117.0625,16.064533472061157,0.0,0.0,0.0,0.0
3,5,2,4,1.0,3,3,0.8773535353535354,0.8813090394363972,0.8787515709872193,0.8783750306039542,244.2578125,11.364808082580566,2.0,2.0202020202020203,0.4848484848484848,24.0
2,5,2,2,0.5,0,2,0.997959595959596,0.9979590961843888,0.9979608252031684,0.9979599207715306,53.21875,4.68484091758728,0.0,0.0,0.0,0.0
3,2,2,2,0.5,3,10,0.9608484848484848,0.9614559891768134,0.9611830133721662,0.9612301012575738,36.7421875,8.020358085632324,0.0,0.0,0.0,0.0
3,5,2,3,0.5,2,8,0.967959595959596,0.9693838978998052,0.9680761789382324,0.9682294595759624,102.9921875,7.372761487960815,1.0,1.0101010101010102,0.1515151515151515,15.0
3,5,2,4,0.5,1,3,0.8966666666666667,0.8989941654995944,0.8978102365558099,0.8976136519918942,325.9609375,14.192224740982056,1.0,1.0101010101010102,0.1919191919191919,19.0
3,5,2,4,0.5,1,8,0.8716161616161615,0.8742290696913653,0.8730148592782387,0.8727894637736326,171.2734375,11.20037317276001,3.0,3.0303030303030303,0.3636363636363636,12.0
3,10,2,2,1.0,3,8,0.9651515151515152,0.9667076880331053,0.9654604347173386,0.96545555973424,98.875,5.709044694900513,0.0,0.0,0.0,0.0
3,10,2,3,1.0,0,10,0.9943478260869564,0.9944015035738192,0.9943635551600188,0.9943598712517974,145.625,28.33078980445861,0.0,0.0,0.0,0.0
2,2,2,4,1.0,1,10,0.7926666666666665,0.7935813059990011,0.793553089146011,0.7935608854200895,615.484375,18.39591383934021,2.0,2.0202020202020203,0.4444444444444444,22.0
4,5,2,4,1.0,2,8,0.979939393939394,0.9802580840066896,0.9798374523237904,0.9797563299597551,151.75,10.409645557403564,0.0,0.0,0.0,0.0
4,5,2,4,1.0,3,3,0.9269696969696968,0.9348642907813404,0.9273895725948624,0.927343960608271,174.515625,11.289477348327637,1.0,1.0101010101010102,0.0101010101010101,1.0
4,5,2,4,0.5,1,8,0.861939393939394,0.8668156784104999,0.8616963244482604,0.8614351746733093,237.1484375,9.961445331573486,5.0,5.05050505050505,0.3232323232323232,6.4
3,2,2,1,0.5,1,8,0.9066060606060604,0.9079658845398572,0.907448614187063,0.9074978205676468,185.9375,12.8721444606781,2.0,2.0202020202020203,0.1616161616161616,8.0
4,5,2,3,1.0,1,2,0.913959595959596,0.9150141464478714,0.9148351084537256,0.9147723388004928,497.265625,9.30576205253601,3.0,3.0303030303030303,0.2626262626262626,8.666666666666666
3,10,2,2,1.0,1,8,0.912767676767677,0.9144004081033654,0.9134608758808264,0.913427651077654,553.53125,11.454391241073608,2.0,2.0202020202020203,0.1616161616161616,8.0
3,10,2,4,1.0,3,10,0.9803030303030302,0.9804718060847202,0.9804366971628472,0.9804391840003284,500.421875,11.41598653793335,1.0,1.0101010101010102,0.0202020202020202,2.0
3,10,2,3,0.5,2,2,0.964909090909091,0.965292788132478,0.9652282993770344,0.9652375523410122,98.7421875,4.914087772369385,0.0,0.0,0.0,0.0
4,2,2,1,1.0,2,8,0.9626060606060608,0.9633198379084424,0.9628633791812116,0.962926154881206,112.359375,8.358320951461792,0.0,0.0,0.0,0.0
2,2,2,4,1.0,0,10,0.9506262626262626,0.9524099899634096,0.9509721875934898,0.9510714525156648,69.0,14.750511646270752,0.0,0.0,0.0,0.0
4,2,2,1,0.5,1,2,0.8938585858585858,0.8971033968887439,0.8947088130839769,0.8947341422529143,130.28125,6.124373435974121,1.0,1.0101010101010102,0.1919191919191919,19.0
3,5,2,2,1.0,3,10,0.997919191919192,0.9979192461157794,0.9979206419676144,0.997919918492456,53.2734375,8.53132176399231,0.0,0.0,0.0,0.0
2,2,2,1,1.0,3,3,0.9653939393939394,0.9661807605838238,0.9656575977329966,0.9657258230531666,26.0078125,5.8327929973602295,0.0,0.0,0.0,0.0
3,5,2,4,0.5,2,3,0.945030303030303,0.9480331692631871,0.9446530892697826,0.9447978842951096,169.859375,11.263458967208862,0.0,0.0,0.0,0.0
4,5,2,2,0.5,1,2,0.988949494949495,0.9890411443977624,0.9890381019862072,0.989039521903152,127.5703125,5.555901050567627,1.0,1.0101010101010102,0.0303030303030303,3.0
3,10,2,2,1.0,1,2,0.91610101010101,0.9195958148774396,0.9168687356599986,0.9167605826746732,499.1953125,7.559452056884766,2.0,2.0202020202020203,0.1111111111111111,5.5
3,5,2,4,1.0,0,3,0.9806688963210703,0.9808606325754436,0.9806927159643766,0.9807238114971436,125.9609375,34.84632229804993,1.0,0.334448160535117,0.0434782608695652,13.0
2,10,2,1,0.5,0,8,0.9641414141414142,0.9658027041216926,0.9644596741392992,0.964452950713895,146.7734375,6.752071857452393,0.0,0.0,0.0,0.0
2,5,2,2,0.5,3,10,0.9651919191919192,0.9672962120532596,0.965383299440239,0.9654785998938372,53.21875,6.724735736846924,1.0,1.0101010101010102,0.0101010101010101,1.0
4,2,2,3,0.5,2,2,0.968040404040404,0.9689416731328888,0.9681094241631524,0.96825680302981,144.53125,7.567512512207031,0.0,0.0,0.0,0.0
3,2,2,2,0.5,3,2,0.9608484848484848,0.9614559891768134,0.9611830133721662,0.9612301012575738,36.7421875,5.07778000831604,0.0,0.0,0.0,0.0
4,2,2,3,1.0,2,8,0.9584444444444442,0.9611464228056306,0.9586017430569136,0.958732815283422,210.7421875,9.160186529159546,1.0,1.0101010101010102,0.0101010101010101,1.0
2,10,2,4,0.5,0,2,0.9827474747474748,0.9832528634794634,0.9828897766283508,0.9828962671040524,145.625,6.864370822906494,0.0,0.0,0.0,0.0
