seed,dimension,n_class,n_cluster_per_class,ratio_affected,scenario_type,approach,pre_accuracy_global,precision_macro,recall_macro,f1_macro,memory_global,execution_time,num_degradations,degradations_per_100_windows,fraction_degraded,avg_recovery_time
2,10,2,1,0.5,1,22,0.955939393939394,0.956462510952936,0.9563536566629874,0.9563562636024564,165.34375,9.699668645858765,1.0,1.0101010101010102,0.0606060606060606,6.0
2,2,2,4,1.0,1,21,0.7972727272727274,0.8018751472840436,0.7947678748053375,0.7938892445891342,352.4453125,11.153705835342407,11.0,11.11111111111111,0.3838383838383838,3.4545454545454546
3,5,2,4,0.5,3,23,0.9592727272727272,0.9605433677050368,0.9597626971687908,0.9596454707391104,397.484375,13.213492631912231,2.0,2.0202020202020203,0.1717171717171717,8.5
2,2,2,1,1.0,0,21,0.8342626262626263,0.871600856676173,0.831918878266718,0.826503792787733,33.65625,3.6243698596954346,2.0,2.0202020202020203,0.3838383838383838,19.0
4,2,2,3,1.0,2,21,0.9597777777777776,0.9608877958462646,0.9593210664003748,0.9591105969380328,70.0546875,5.258267164230347,0.0,0.0,0.0,0.0
2,10,2,3,1.0,2,20,0.9986060606060606,0.9986002477142808,0.9986004152507572,0.9985999719719983,109.703125,7.040921926498413,0.0,0.0,0.0,0.0
3,5,2,3,1.0,3,20,0.918,0.9188161171300148,0.918816860992525,0.9187983751554708,92.1328125,11.01749038696289,5.0,5.05050505050505,0.202020202020202,4.0
2,10,2,1,1.0,2,20,0.969858585858586,0.9694476074342322,0.9691706491561456,0.9691745514930064,145.9609375,7.393388986587524,0.0,0.0,0.0,0.0
2,2,2,2,1.0,0,20,0.9926464646464648,0.9927161181689468,0.9927259527072214,0.9926998454818392,173.5546875,10.203402996063232,0.0,0.0,0.0,0.0
2,2,2,1,0.5,2,23,0.994060606060606,0.9936409682927192,0.9935549231989608,0.9935792243470832,24.59375,4.59402871131897,0.0,0.0,0.0,0.0
3,2,2,1,0.5,3,21,0.997919191919192,0.997944825392486,0.9979359015743308,0.9979398744130564,33.6328125,3.426227807998657,0.0,0.0,0.0,0.0
4,5,2,2,1.0,1,21,0.7785252525252525,0.7847453452241727,0.7784003149771712,0.7768860043113772,136.7265625,5.41865348815918,3.0,3.0303030303030303,0.4343434343434343,14.333333333333334
3,10,2,2,0.5,1,22,0.9249090909090908,0.9253701327752926,0.9253144989120504,0.9253157272571751,297.34375,10.830208539962769,1.0,1.0101010101010102,0.1919191919191919,19.0
4,2,2,1,0.5,3,23,0.997959595959596,0.9979851691382048,0.9979756756575382,0.997979875814018,42.75,4.907789945602417,0.0,0.0,0.0,0.0
4,2,2,4,1.0,1,23,0.7157979797979795,0.7250952673188483,0.7176016714581233,0.714844882108719,123.015625,18.471213579177856,3.0,3.0303030303030303,0.8181818181818182,27.0
4,10,2,2,0.5,3,20,0.9737171717171716,0.9740019149635698,0.9739560903923884,0.9739587476615448,109.7578125,7.724677801132202,0.0,0.0,0.0,0.0
3,2,2,4,0.5,3,21,0.9303030303030304,0.9312957414160764,0.9309053497564416,0.9309558488947748,204.9375,13.12207579612732,4.0,4.040404040404041,0.2626262626262626,6.5
4,5,2,1,1.0,3,22,0.9745858585858586,0.9750013320638752,0.9747791137318182,0.9748150278329816,64.1875,7.537185907363892,0.0,0.0,0.0,0.0
3,5,2,3,0.5,1,21,0.9442222222222222,0.945418591040401,0.9448498332822152,0.9447452053875636,206.6328125,10.24829649925232,4.0,4.040404040404041,0.1818181818181818,4.5
3,10,2,1,0.5,0,21,0.9993110367892976,0.999306912816036,0.999306500937586,0.9993066613965186,134.9765625,18.73279643058777,0.0,0.0,0.0,0.0
3,2,2,1,1.0,0,22,0.991658862876254,0.9918306176307125,0.9916447829761094,0.9916852089066652,36.9765625,21.79857563972473,0.0,0.0,0.0,0.0
3,2,2,3,0.5,3,21,0.9971111111111112,0.9971393062374074,0.9971404199101832,0.9971398531010612,70.078125,4.511157989501953,0.0,0.0,0.0,0.0
4,10,2,1,0.5,3,22,0.9741616161616162,0.9747810326971184,0.9743891135502648,0.9743939243966264,109.7109375,7.840175151824951,0.0,0.0,0.0,0.0
4,2,2,1,0.5,0,20,0.8818929765886289,0.8823162013979223,0.881798644215285,0.8818380602755267,483.6171875,45.807408571243286,17.0,5.68561872909699,0.1404682274247491,2.4705882352941178
2,2,2,1,1.0,0,20,0.9924848484848484,0.992582944043338,0.992588795564755,0.992559848694057,180.65625,11.315415859222412,0.0,0.0,0.0,0.0
2,5,2,2,0.5,2,23,0.9946868686868688,0.9943572898809931,0.9943280025219624,0.9943394949483172,49.1328125,6.359644412994385,0.0,0.0,0.0,0.0
4,2,2,4,0.5,1,22,0.926828282828283,0.9284608884856564,0.9273889620549036,0.9274615967126796,252.8359375,14.6321918964386,3.0,3.0303030303030303,0.101010101010101,3.333333333333333
2,10,2,2,0.5,2,23,0.99789898989899,0.9979193438975298,0.9979206106694832,0.9979199373639012,179.8203125,9.591981649398804,0.0,0.0,0.0,0.0
4,5,2,4,1.0,3,23,0.9896565656565656,0.9897509245052496,0.989705780054976,0.9897192036747132,411.015625,20.181909322738647,1.0,1.0101010101010102,0.0404040404040404,4.0
2,10,2,3,0.5,2,20,0.9985656565656568,0.9985599641020672,0.9985599641020672,0.9985599641020672,109.703125,9.439947128295898,0.0,0.0,0.0,0.0
3,2,2,1,0.5,0,20,0.9857859531772576,0.9858422440181928,0.9858555927264973,0.9858331969766304,80.1171875,22.93933153152465,2.0,0.6688963210702341,0.0133779264214046,2.0
3,2,2,1,1.0,1,20,0.9012323232323232,0.9058102625252408,0.9019527621949504,0.9019561762456024,204.9765625,8.76538348197937,1.0,1.0101010101010102,0.2424242424242424,24.0
4,10,2,1,1.0,0,21,0.99933110367893,0.9993268817058903,0.9993265161491468,0.9993266615743088,179.8125,20.818379163742065,0.0,0.0,0.0,0.0
2,2,2,1,1.0,3,22,0.9732525252525251,0.9735168366665408,0.9735316069167728,0.9735191606465288,37.03125,8.069673776626587,0.0,0.0,0.0,0.0
3,5,2,4,1.0,1,20,0.9090505050505052,0.9115411811443344,0.9100630832155494,0.9098486232032156,305.328125,12.006069660186768,3.0,3.0303030303030303,0.1515151515151515,5.0
4,5,2,1,1.0,0,23,0.9992909698996656,0.9992862130444198,0.9992871024698932,0.9992866477635624,71.5625,19.42626118659973,0.0,0.0,0.0,0.0
4,2,2,3,0.5,3,21,0.9774545454545456,0.9776989995681324,0.9777066463637124,0.9776795385821933,212.4453125,8.382301807403564,1.0,1.0101010101010102,0.0101010101010101,1.0
3,5,2,1,1.0,0,20,0.985658862876254,0.9857370189112028,0.9856840352437692,0.9856989954812118,125.15625,23.30468797683716,1.0,0.334448160535117,0.0066889632107023,2.0
2,2,2,2,1.0,2,20,0.9541616161616162,0.9552602973540396,0.9546402854924392,0.9545077044603892,181.0234375,10.03863763809204,1.0,1.0101010101010102,0.0404040404040404,4.0
4,10,2,4,1.0,2,23,0.91389898989899,0.9254330579164304,0.913536624552223,0.9129845588011352,262.71875,13.555047512054443,1.0,1.0101010101010102,0.6565656565656566,65.0
4,2,2,2,1.0,1,23,0.7349090909090911,0.7770134709266714,0.7386236017294399,0.7284299333078792,135.8125,7.748225212097168,2.0,2.0202020202020203,0.5959595959595959,29.5
4,5,2,1,0.5,0,21,0.9992909698996656,0.9992862130444198,0.9992871024698932,0.9992866477635624,71.5546875,14.14971160888672,0.0,0.0,0.0,0.0
2,5,2,3,0.5,2,20,0.977050505050505,0.9778565917042704,0.9767776555073232,0.9769213408539988,138.1953125,7.724672555923462,0.0,0.0,0.0,0.0
4,2,2,3,1.0,3,23,0.972080808080808,0.9726211858506136,0.972298580735198,0.9723521730754332,61.1640625,9.48910641670227,2.0,2.0202020202020203,0.101010101010101,5.0
3,5,2,4,0.5,3,22,0.9567676767676768,0.9571751846292113,0.9571775108775472,0.957159139327032,92.234375,11.2311589717865,2.0,2.0202020202020203,0.0202020202020202,1.0
3,10,2,4,1.0,2,21,0.8865454545454545,0.9060263987576218,0.8869381756595961,0.8855214162231375,262.7734375,11.599546909332275,1.0,1.0101010101010102,0.898989898989899,89.0
4,5,2,4,0.5,0,21,0.984494983277592,0.9847736229213516,0.984486949663692,0.984529911458947,244.3984375,28.968361139297485,4.0,1.3377926421404682,0.0167224080267558,1.25
2,10,2,4,0.5,0,22,0.987939393939394,0.9883107762657386,0.988031169897452,0.9880379391923656,160.2109375,9.814218521118164,0.0,0.0,0.0,0.0
3,5,2,4,0.5,1,20,0.922060606060606,0.9230628319381158,0.922875979820588,0.9228129055922648,397.21875,10.642658472061155,3.0,3.0303030303030303,0.2323232323232323,7.666666666666667
4,5,2,4,1.0,2,20,0.9816161616161616,0.9818746165898652,0.9814386069716948,0.9813565053338072,138.109375,7.692145109176636,0.0,0.0,0.0,0.0
3,10,2,1,1.0,0,21,0.9993110367892976,0.999306912816036,0.999306500937586,0.9993066613965186,134.9765625,18.571462392807007,0.0,0.0,0.0,0.0
2,2,2,3,0.5,0,22,0.9883030303030303,0.9884483162543164,0.9884040010106716,0.9884189512038776,65.734375,9.963673114776611,0.0,0.0,0.0,0.0
2,5,2,2,0.5,1,20,0.9417575757575758,0.942537501241942,0.9422713465970428,0.9423063109061492,285.7109375,8.122802972793579,2.0,2.0202020202020203,0.1212121212121212,6.0
4,2,2,3,1.0,1,22,0.8848888888888891,0.8861684943161712,0.8860605965782218,0.8859936428783844,382.8515625,15.086100339889526,1.0,1.0101010101010102,0.3232323232323232,32.0
2,10,2,1,1.0,1,21,0.8368282828282828,0.8336396632894276,0.830782556306467,0.8304477763902012,401.0234375,8.151789665222168,8.0,8.080808080808081,0.2929292929292929,3.625
3,2,2,1,1.0,3,22,0.9746464646464648,0.9756091868293372,0.9747959609692922,0.9748853669677788,36.9765625,7.11391282081604,0.0,0.0,0.0,0.0
4,5,2,3,1.0,2,21,0.9966868686868686,0.9966975600367992,0.9967064947766962,0.9966999026913846,136.4609375,7.529115676879883,0.0,0.0,0.0,0.0
4,2,2,2,1.0,3,20,0.9856363636363636,0.9857845739167854,0.9857994330065788,0.9857796492451892,108.71875,7.482236862182617,1.0,1.0101010101010102,0.0101010101010101,1.0
4,10,2,3,1.0,1,23,0.7144040404040404,0.7171547638206492,0.7171547506171042,0.717154342973719,436.3359375,9.48452353477478,2.0,2.0202020202020203,0.3636363636363636,18.0
4,10,2,3,1.0,0,23,0.9992976588628764,0.9992934995438832,0.9992932076861324,0.999293328032693,134.984375,24.1199209690094,0.0,0.0,0.0,0.0
2,2,2,2,0.5,3,22,0.9855555555555556,0.9857247365465414,0.985729233517846,0.9856997112256332,108.9375,10.237943887710571,0.0,0.0,0.0,0.0
2,10,2,1,0.5,3,21,0.997959595959596,0.9979609937864212,0.9979595436652088,0.9979599557513714,134.9765625,7.146387338638306,0.0,0.0,0.0,0.0
4,10,2,1,0.5,2,23,0.997959595959596,0.997961115571893,0.9979595140640088,0.9979599555359338,134.9375,8.07192850112915,0.0,0.0,0.0,0.0
2,10,2,4,1.0,2,20,0.9764242424242424,0.9774607125547148,0.9766243049810188,0.976628929145378,160.1953125,8.130800008773804,0.0,0.0,0.0,0.0
4,5,2,4,0.5,3,22,0.9511313131313132,0.9543002169841824,0.9513243193085824,0.9514100173463056,211.96875,13.136042594909668,2.0,2.0202020202020203,0.0202020202020202,1.0
3,2,2,1,0.5,0,23,0.9992909698996656,0.9992946119131192,0.9992920866533536,0.9992933037988888,33.6875,14.000205755233765,0.0,0.0,0.0,0.0
4,10,2,2,0.5,1,21,0.9515353535353536,0.952179646810148,0.9520065323992706,0.951994779999998,308.2890625,9.286357164382936,5.0,5.05050505050505,0.1919191919191919,3.8
2,5,2,4,1.0,0,21,0.9944646464646464,0.9945015150378832,0.994498232931296,0.9944997590076212,178.8125,9.31120228767395,0.0,0.0,0.0,0.0
4,5,2,3,1.0,0,21,0.9765418060200668,0.976815411197034,0.976617278107745,0.976558280278972,134.28125,22.663025617599487,10.0,3.3444816053511706,0.1103678929765886,3.3
3,2,2,4,1.0,1,22,0.8757373737373737,0.8772112415762761,0.8769992733265237,0.8769067998120554,389.4375,17.041510343551636,3.0,3.0303030303030303,0.3131313131313131,10.333333333333334
4,2,2,3,0.5,0,20,0.960454849498328,0.9609036777176572,0.9605022299382556,0.9605604523122194,236.125,30.390013456344604,6.0,2.0066889632107023,0.0702341137123745,3.5
2,2,2,3,1.0,2,21,0.9511515151515152,0.9515627545489924,0.9503021846252426,0.9503960730584132,519.9609375,12.225574731826782,2.0,2.0202020202020203,0.0303030303030303,1.5
4,5,2,3,1.0,0,22,0.9981939799331104,0.9981924346960412,0.9981942248842242,0.9981932871532042,92.0625,28.31360101699829,0.0,0.0,0.0,0.0
2,10,2,1,1.0,3,23,0.997959595959596,0.9979609937864212,0.9979595436652088,0.9979599557513714,134.984375,8.529844045639038,0.0,0.0,0.0,0.0
4,10,2,1,1.0,3,23,0.997959595959596,0.997961115571893,0.9979595140640088,0.9979599555359338,134.9375,7.995644569396973,0.0,0.0,0.0,0.0
3,10,2,2,0.5,1,20,0.9245252525252524,0.9253078049812304,0.9252625640062352,0.9252567830174988,311.546875,10.24393343925476,5.0,5.05050505050505,0.2121212121212121,4.2
3,10,2,4,0.5,0,23,0.9990702341137124,0.9990666413201356,0.9990666800038832,0.9990666599515512,263.3515625,34.21938395500183,0.0,0.0,0.0,0.0
2,2,2,1,1.0,1,22,0.9473939393939396,0.9481031157844952,0.94786596242447,0.947907701304064,65.7421875,9.408491849899292,1.0,1.0101010101010102,0.0808080808080808,8.0
4,5,2,2,1.0,2,20,0.968989898989899,0.96954976168993,0.9693383207588272,0.9692771237896964,92.078125,7.001903057098389,0.0,0.0,0.0,0.0
4,2,2,4,1.0,0,23,0.963344481605351,0.963511977936854,0.9635024069839068,0.9634664001157448,314.71875,32.95061445236206,12.0,4.013377926421405,0.2107023411371237,5.25
4,10,2,3,1.0,1,21,0.7144040404040404,0.7171547638206492,0.7171547506171042,0.717154342973719,436.3125,8.448945999145508,2.0,2.0202020202020203,0.3636363636363636,18.0
2,10,2,2,0.5,2,22,0.9752727272727272,0.9765867095145184,0.9756019773560836,0.975508606140582,109.7109375,8.488667488098145,0.0,0.0,0.0,0.0
2,2,2,2,0.5,0,22,0.9977777777777777,0.9976559247148902,0.9976688838183204,0.9976599134759104,44.3515625,8.379786014556885,0.0,0.0,0.0,0.0
4,5,2,3,1.0,1,21,0.8780808080808081,0.8829504360820726,0.8790562558545348,0.8789408451228883,224.328125,14.913686752319336,11.0,11.11111111111111,0.4444444444444444,4.0
3,2,2,4,0.5,3,22,0.9488686868686868,0.9495672942093124,0.9494435815854516,0.949377213362354,137.625,14.20005989074707,0.0,0.0,0.0,0.0
3,10,2,4,0.5,3,23,0.974222222222222,0.9744597132364504,0.9744593123966316,0.9744594656506858,518.796875,24.122429132461548,1.0,1.0101010101010102,0.1414141414141414,14.0
2,2,2,4,1.0,0,20,0.9490707070707072,0.9501028120541002,0.94924834983318,0.949327770195737,230.9140625,10.309786796569824,2.0,2.0202020202020203,0.0202020202020202,1.0
3,2,2,4,0.5,1,21,0.8387676767676768,0.8549883523310794,0.8360854915028448,0.8333046346467767,134.109375,11.838038444519045,4.0,4.040404040404041,0.494949494949495,12.25
3,5,2,1,0.5,0,21,0.9992842809364548,0.9992796864568512,0.9992802838376088,0.9992799807056584,94.3046875,14.09036111831665,0.0,0.0,0.0,0.0
2,10,2,1,1.0,2,22,0.9745252525252526,0.9753308242031372,0.9747467824527376,0.9747514049639624,109.7109375,8.560452938079834,0.0,0.0,0.0,0.0
2,10,2,4,0.5,3,20,0.9672525252525254,0.9685867420488572,0.9675421351244612,0.9675406850229163,109.7890625,8.127592086791992,1.0,1.0101010101010102,0.0303030303030303,3.0
2,5,2,1,1.0,0,23,0.997959595959596,0.9979590961843888,0.9979608252031684,0.9979599207715306,94.1015625,7.776508808135986,0.0,0.0,0.0,0.0
3,10,2,3,1.0,2,23,0.997979797979798,0.997981054354588,0.9979795292755694,0.9979799560793264,179.8203125,9.063762187957764,0.0,0.0,0.0,0.0
3,5,2,2,0.5,0,23,0.9993244147157192,0.9993196875050064,0.9993202849336248,0.9993199817775662,94.0546875,18.390460729599,0.0,0.0,0.0,0.0
2,10,2,4,1.0,3,21,0.980020202020202,0.9806616127019916,0.9802111968194396,0.9801951833088716,217.8515625,12.315071105957031,1.0,1.0101010101010102,0.1313131313131313,13.0
2,10,2,4,1.0,0,20,0.9794141414141416,0.9797983102321204,0.979592180520062,0.9795972384881269,297.5234375,9.367824792861938,1.0,1.0101010101010102,0.0303030303030303,3.0
2,2,2,2,1.0,0,22,0.9984242424242424,0.9984416605994662,0.998438321994586,0.9984399130078094,37.03125,7.197196960449219,0.0,0.0,0.0,0.0
