instances,approach_20
0,95.1953125
1000,95.1953125
2000,95.1953125
3000,95.1953125
4000,95.1953125
5000,160.1953125
6000,160.1953125
7000,160.1953125
8000,196.21875
9000,196.453125
10000,196.453125
11000,196.453125
12000,196.453125
13000,196.453125
14000,210.71875
15000,210.7734375
16000,210.7734375
17000,246.9765625
18000,246.9765625
19000,246.9765625
20000,261.2109375
21000,261.2109375
22000,261.2109375
23000,261.2109375
24000,261.2109375
25000,261.2109375
26000,261.2109375
27000,261.2109375
28000,261.2109375
29000,261.2109375
30000,261.2109375
31000,261.2109375
32000,261.2109375
33000,261.2109375
34000,261.2109375
35000,261.2109375
36000,297.234375
37000,297.234375
38000,261.3203125
39000,297.2890625
40000,333.7265625
41000,297.5234375
42000,333.4921875
43000,420.4453125
44000,504.3515625
45000,420.4453125
46000,470.703125
47000,470.9375
48000,507.1953125
49000,591.3359375
50000,590.984375
51000,842.1328125
52000,279.9609375
53000,196.25
54000,160.3125
55000,160.3125
56000,160.3125
57000,160.3125
58000,160.3125
59000,160.3125
60000,160.3125
61000,160.3125
62000,160.3125
63000,160.3125
64000,160.3125
65000,160.3125
66000,160.3125
67000,160.3125
68000,160.3125
69000,160.3671875
70000,196.3359375
71000,160.3671875
72000,196.5703125
73000,196.5703125
74000,196.5703125
75000,196.5703125
76000,210.8046875
77000,210.8046875
78000,210.8046875
79000,210.8046875
80000,210.8046875
81000,210.8046875
82000,210.8046875
83000,210.8046875
84000,210.8046875
85000,210.8046875
86000,210.8046875
87000,210.8046875
88000,210.8046875
89000,210.8046875
90000,210.8046875
91000,210.8046875
92000,210.8046875
93000,210.8046875
94000,210.8046875
95000,210.8046875
96000,210.8046875
97000,210.8046875
98000,210.8046875
99000,210.8046875
100000,210.8046875
