instances,approach_23
0,94.140625
1000,71.609375
2000,71.609375
3000,71.609375
4000,71.609375
5000,71.609375
6000,71.609375
7000,71.609375
8000,71.609375
9000,71.5859375
10000,71.5859375
11000,71.5859375
12000,71.5859375
13000,71.5859375
14000,71.5859375
15000,71.5859375
16000,71.5859375
17000,71.5859375
18000,71.5859375
19000,71.5859375
20000,71.5859375
21000,71.5859375
22000,71.5859375
23000,71.5859375
24000,71.5859375
25000,71.5859375
26000,71.5859375
27000,71.5859375
28000,49.1328125
29000,49.1328125
30000,49.1328125
31000,49.1328125
32000,49.1328125
33000,49.1328125
34000,49.1328125
35000,49.1328125
36000,49.1328125
37000,49.1328125
38000,49.1328125
39000,49.1328125
40000,49.1328125
41000,49.1328125
42000,49.1328125
43000,49.1328125
44000,49.1328125
45000,49.1328125
46000,49.1328125
47000,49.1328125
48000,49.1328125
49000,49.1328125
50000,49.1328125
