instances,approach_21
0,50.0546875
1000,33.65625
2000,33.65625
3000,33.6328125
4000,33.6328125
5000,33.65625
6000,33.65625
7000,33.6328125
8000,33.6328125
9000,33.6328125
10000,33.6328125
11000,33.6328125
12000,33.703125
13000,33.6796875
14000,24.5625
15000,24.5859375
16000,24.5859375
17000,24.5859375
18000,24.5859375
19000,24.5859375
20000,24.5859375
21000,24.5859375
22000,24.5859375
23000,24.5859375
24000,24.5859375
25000,24.5859375
26000,24.5859375
27000,24.5859375
28000,24.5859375
29000,24.5859375
30000,24.5859375
31000,24.5859375
32000,24.5859375
33000,24.5859375
34000,24.5859375
35000,24.5859375
36000,24.5859375
37000,24.5859375
38000,24.5859375
39000,24.5859375
40000,24.5859375
41000,24.5859375
42000,24.5859375
43000,24.5859375
44000,24.5859375
45000,24.5859375
46000,24.5859375
47000,24.5859375
48000,24.5859375
49000,24.5859375
50000,24.5859375
