instances,approach_20
0,44.2578125
1000,58.6015625
2000,65.65625
3000,65.65625
4000,65.65625
5000,65.65625
6000,65.65625
7000,72.8984375
8000,65.7109375
9000,80.171875
10000,73.03125
11000,73.03125
12000,80.0078125
13000,80.0546875
14000,80.0546875
15000,80.109375
16000,87.328125
17000,87.375
18000,94.4296875
19000,94.4296875
20000,94.4296875
21000,94.4296875
22000,94.4296875
23000,101.703125
24000,94.484375
25000,118.671875
26000,80.046875
27000,87.3125
28000,106.4921875
29000,80.1640625
30000,80.2421875
31000,80.2421875
32000,80.2890625
33000,80.2890625
34000,99.734375
35000,115.96875
36000,115.96875
37000,115.96875
38000,115.96875
39000,130.3046875
40000,130.3046875
41000,121.140625
42000,151.84375
43000,158.9140625
44000,166.2109375
45000,166.2109375
46000,173.5
47000,166.3125
48000,173.578125
49000,192.75
50000,99.78125
51000,116.1640625
52000,130.546875
53000,144.890625
54000,152.1796875
55000,144.9453125
56000,144.9453125
57000,144.9453125
58000,144.9453125
59000,144.9453125
60000,144.9453125
61000,144.9453125
62000,152.234375
63000,152.234375
64000,152.234375
65000,164.0703125
66000,164.046875
67000,171.0234375
68000,178.3359375
69000,178.3359375
70000,178.3359375
71000,166.5
72000,166.453125
73000,166.5
74000,166.5
75000,166.5
76000,173.5234375
77000,173.5703125
78000,173.5703125
79000,173.5703125
80000,173.5703125
81000,173.5703125
82000,173.5703125
83000,173.5703125
84000,173.5703125
85000,173.5703125
86000,173.5703125
87000,173.5703125
88000,173.5703125
89000,180.8125
90000,180.859375
91000,180.859375
92000,180.859375
93000,173.640625
94000,173.640625
95000,173.640625
96000,180.859375
97000,173.640625
98000,173.640625
99000,173.640625
100000,173.640625
