instances,approach_3
0,36.78125
1000,36.796875
2000,36.796875
3000,36.796875
4000,44.0390625
5000,36.8515625
6000,36.8515625
7000,36.8515625
8000,36.8515625
9000,44.0703125
10000,36.8515625
11000,36.8515625
12000,44.0703125
13000,36.8515625
14000,36.8515625
15000,44.0703125
16000,36.8515625
17000,36.8515625
18000,44.0703125
19000,36.8515625
20000,44.0703125
21000,36.8515625
22000,36.8515625
23000,36.8515625
24000,36.8515625
25000,36.8515625
26000,36.8515625
27000,36.8515625
28000,36.8515625
29000,36.8515625
30000,27.6875
31000,36.8515625
32000,36.8515625
33000,44.0703125
34000,36.8515625
35000,36.8515625
36000,36.8515625
37000,36.8515625
38000,36.8515625
39000,36.8515625
40000,36.8515625
41000,36.8515625
42000,36.8515625
43000,36.8515625
44000,36.8515625
45000,36.8515625
46000,36.8515625
47000,44.1171875
48000,36.8515625
49000,36.8515625
50000,36.8515625
