instances,approach_21
0,436.578125
1000,436.0390625
2000,435.78125
3000,435.6875
4000,390.8046875
5000,345.765625
6000,345.71875
7000,345.71875
8000,300.7734375
9000,300.75
10000,300.75
11000,300.75
12000,300.7734375
13000,300.7734375
14000,300.75
15000,300.75
16000,300.75
17000,300.75
18000,300.75
19000,300.75
20000,300.75
21000,344.796875
22000,564.984375
23000,564.515625
24000,564.2578125
25000,564.0703125
26000,564.046875
27000,600.0390625
28000,519.046875
29000,519.0234375
30000,519.0
31000,519.0
32000,519.0
33000,519.0
34000,518.90625
35000,518.8828125
36000,518.90625
37000,518.90625
38000,518.8828125
39000,518.859375
40000,518.859375
41000,518.8359375
42000,518.8125
43000,518.7890625
44000,518.7890625
45000,518.7890625
46000,518.765625
47000,518.765625
48000,518.765625
49000,518.765625
50000,518.765625
