instances,approach_3
0,98.734375
1000,98.7421875
2000,134.96875
3000,134.96875
4000,134.96875
5000,145.625
6000,264.9609375
7000,264.9609375
8000,275.5859375
9000,275.5859375
10000,275.5859375
11000,275.5859375
12000,275.5859375
13000,275.5859375
14000,286.2109375
15000,286.2109375
16000,286.2109375
17000,286.2109375
18000,286.2109375
19000,286.2109375
20000,286.2109375
21000,286.2109375
22000,286.2109375
23000,286.2109375
24000,286.2109375
25000,286.2109375
26000,333.1796875
27000,333.1796875
28000,379.96875
29000,379.96875
30000,379.96875
31000,379.96875
32000,379.96875
33000,379.96875
34000,379.96875
35000,379.9765625
36000,379.9765625
37000,379.9765625
38000,379.9765625
39000,379.9765625
40000,379.9765625
41000,379.9765625
42000,379.9765625
43000,379.9765625
44000,379.9765625
45000,379.9765625
46000,379.9765625
47000,379.9765625
48000,379.9765625
49000,379.9765625
50000,379.9765625
51000,379.9765625
52000,379.9765625
53000,379.9765625
54000,379.9765625
55000,379.9765625
56000,379.9765625
57000,379.9765625
58000,379.9765625
59000,379.9765625
60000,379.9765625
61000,379.9765625
62000,379.9765625
63000,379.9765625
64000,379.9765625
65000,379.9765625
66000,379.9765625
67000,379.9765625
68000,379.9765625
69000,379.9765625
70000,379.9765625
71000,379.9765625
72000,379.9765625
73000,379.9765625
74000,379.9765625
75000,379.9765625
76000,379.9765625
77000,379.9765625
78000,379.9765625
79000,379.9765625
80000,379.9765625
81000,379.9765625
82000,379.9765625
83000,379.9765625
84000,379.9765625
85000,379.9765625
86000,379.9765625
87000,379.9765625
88000,379.9765625
89000,379.9765625
90000,379.9765625
91000,379.9765625
92000,379.9765625
93000,379.9765625
94000,379.9765625
95000,379.9765625
96000,379.9765625
97000,379.9765625
98000,379.9765625
99000,379.9765625
100000,379.9765625
101000,379.9765625
102000,379.9765625
103000,379.9765625
104000,379.9765625
105000,379.9765625
106000,379.9765625
107000,379.9765625
108000,379.9765625
109000,379.9765625
110000,379.9765625
111000,379.9765625
112000,379.9765625
113000,379.9765625
114000,379.9765625
115000,379.9765625
116000,379.9765625
117000,379.9765625
118000,379.9765625
119000,379.9765625
120000,379.9765625
121000,379.9765625
122000,379.9765625
123000,379.9765625
124000,379.9765625
125000,379.9765625
126000,379.9765625
127000,379.9765625
128000,379.9765625
129000,379.9765625
130000,379.9765625
131000,379.9765625
132000,379.9765625
133000,379.9765625
134000,379.9765625
135000,379.9765625
136000,379.9765625
137000,379.9765625
138000,379.9765625
139000,379.9765625
140000,379.9765625
141000,379.9765625
142000,379.9765625
143000,379.9765625
144000,379.9765625
145000,379.9765625
146000,379.9765625
147000,379.9765625
148000,379.9765625
149000,379.9765625
150000,379.9765625
