instances,approach_22
0,160.265625
1000,160.265625
2000,160.265625
3000,160.265625
4000,160.265625
5000,160.265625
6000,160.265625
7000,160.265625
8000,160.265625
9000,160.265625
10000,160.265625
11000,160.265625
12000,160.265625
13000,160.265625
14000,160.265625
15000,160.265625
16000,160.265625
17000,160.265625
18000,160.265625
19000,160.265625
20000,160.265625
21000,160.265625
22000,160.265625
23000,160.265625
24000,160.265625
25000,160.265625
26000,160.265625
27000,160.265625
28000,160.265625
29000,160.265625
30000,160.265625
31000,160.265625
32000,160.265625
33000,160.265625
34000,160.265625
35000,160.265625
36000,160.265625
37000,160.265625
38000,160.265625
39000,160.265625
40000,160.265625
41000,160.265625
42000,160.265625
43000,160.265625
44000,160.265625
45000,160.265625
46000,160.265625
47000,160.265625
48000,160.265625
49000,160.265625
50000,160.265625
